"","prolific_pid","modulo","id","session_id","responses","tp","tn","fp","fn","cumulative_pay","condition","incentive","trial","duration","positives","negatives","p_trial_id","block_id","block","trial_pay","selected_positives","alpha","payoff_trial","payoff_lower","payoff_upper","expected_over_optimal"
"742","5cb5d78329f6ff00167f5e24",21,1017,"5e3f64799cfe9b1c6d840626","5",1,3,0,6,320,"ci","10",5,5.474,7,3,75,15,3,-40,1,9,-40,-680,200,0.726447219069239
"743","5de301515253b03390043d12",80,1019,"5e3f6473efb86e1c939f60b9","9",1,5,0,4,-9480,"ci","1",20,13.706,5,5,8,8,1,40,1,99,40,-10000,200,0.984217233604549
"744","5d1d5027558790001a6d4dea",40,1020,"5e3f645e9dd8051c1a6f9342","2,4,10,9,7",5,5,0,0,-13360,"ci","5",11,8.998,5,5,75,15,3,200,5,19,200,-2000,200,0.999545661063153
"745","5a95694a4eecca0001dd4721",21,1021,"5e3f646111f2e11c2b6ec11d","5,3,10,9",4,6,0,0,-3680,"ci","5",24,5.547,4,6,40,10,2,200,4,19,200,-2360,200,0.999609527528309
"746","5cb5d78329f6ff00167f5e24",21,1022,"5e3f64799cfe9b1c6d840626","6",1,3,0,6,280,"ci","10",26,5.575,7,3,76,16,4,-40,1,9,-40,-680,200,0.726447219069239
"747","53981858fdf99b1ccc3f12d9",39,1023,"5e3f646b23323f1b93ea8062","5,7",2,6,0,2,1200,"ci","10",8,10.243,4,6,31,1,2,1200,2,9,120,-1160,200,0.940484937545922
"748","5a5e8efcac562400015424ba",59,1024,"5e3f6461194a561c8bdb8a43","2,10,3",3,1,0,6,-38920,"ci","10",13,10.788,9,1,36,6,2,-40,3,9,-40,-360,200,0.570409982174688
"749","5dd33261fce6063503a61fd2",9,1025,"5e3f64584425131c4df331b7","null",0,5,0,5,-1200,"ci","1",20,8.954,5,5,46,16,3,0,0,99,0,-10000,200,0.980296049406921
"750","5e15a5f7082675b7e19b2bbc",30,1026,"5e3f6463280cae1c6f6f6c7b","4,3,10,9",2,3,2,3,-42840,"ci","1",19,24.894,5,5,12,12,1,-3920,4,99,-3920,-10000,200,0.596019998039408
"751","5a95694a4eecca0001dd4721",21,1028,"5e3f646111f2e11c2b6ec11d","1",1,5,0,4,-3640,"ci","5",14,4.816,5,5,41,11,2,40,1,19,40,-2000,200,0.926851431167651
"752","5c66e2f32eacb200019ee394",85,1029,"5e3f645a4a6a7f1c24d838c1","null",0,5,0,5,-7800,"ci","5",19,12.407,5,5,47,17,3,0,0,19,0,-2000,200,0.908677873693776
"753","5de301515253b03390043d12",80,1031,"5e3f6473efb86e1c939f60b9","3",1,5,0,4,-9440,"ci","1",7,9.674,5,5,9,9,1,40,1,99,40,-10000,200,0.984217233604549
"754","5d1d5027558790001a6d4dea",40,1032,"5e3f645e9dd8051c1a6f9342","8,9,7,6",3,4,1,2,-13640,"ci","5",20,9.405,5,5,76,16,4,-280,4,19,-280,-2000,200,0.781462971376647
"755","5aeacc45d9f2be00019341ae",64,1033,"5e3f66afd960941c8cfc0d5e","9,5",2,4,0,4,40,"ci","10",2,30.37,6,4,1,1,1,40,2,9,40,-840,200,0.845341018251681
"756","5c44b3fe1bbffd0001014286",35,1034,"5e3f647ec10d051c176daec4","2,5,10",2,7,1,0,-400,"ci","10",21,41.912,2,8,13,13,1,0,3,9,0,-1480,200,0.880428316478287
"757","5a5e8efcac562400015424ba",59,1036,"5e3f6461194a561c8bdb8a43","6,2,9",3,4,0,3,-38840,"ci","10",10,10.376,6,4,37,7,2,80,3,9,80,-840,200,0.883765609990394
"758","5e39b4e8eed08202335f88bb",11,1037,"5e3f6464ce52251bf065935e","1,6,10,9,2,4",4,2,2,2,-1240,"ci","10",22,29.973,6,4,32,2,2,-280,6,9,-280,-840,200,0.537944284341979
"759","5dd33261fce6063503a61fd2",9,1038,"5e3f64584425131c4df331b7","10",1,3,0,6,-1240,"ci","1",29,10.991,7,3,47,17,3,-40,1,99,-40,-6080,200,0.961630313644324
"760","5e15a5f7082675b7e19b2bbc",30,1039,"5e3f6463280cae1c6f6f6c7b","6,8,5,7",1,5,3,1,-48680,"ci","1",18,10.181,2,8,13,13,1,-5840,4,99,-5840,-15880,200,0.624339282382936
"761","5a95694a4eecca0001dd4721",21,1040,"5e3f646111f2e11c2b6ec11d","4",1,7,0,2,-3520,"ci","5",4,7.575,3,7,42,12,2,120,1,19,120,-2720,200,0.972269770626498
"762","53981858fdf99b1ccc3f12d9",39,1042,"5e3f646b23323f1b93ea8062","3",1,2,0,7,1120,"ci","10",16,12.348,8,2,32,2,2,-80,1,9,-80,-520,200,0.610263522884882
"763","5c66e2f32eacb200019ee394",85,1043,"5e3f645a4a6a7f1c24d838c1","4,9,2,7",4,5,0,1,-7640,"ci","5",11,8.061,5,5,48,18,3,160,4,19,160,-2000,200,0.981372103589278
"764","5d423b7706811e001ada5b08",48,1044,"5e3f6469fce14d1c41837c87","5,2,8,3,7,4",4,4,2,0,-7600,"ci","1",3,55.208,4,6,2,2,1,-3800,6,99,-3800,-11960,200,0.670997450867527
"765","5dbee94de0a6e839b5a23898",84,1046,"5e3f647819a5ea1c3bf2e5fa","9,4",2,5,0,3,1120,"ci","10",20,26.019,5,5,15,15,1,80,2,9,80,-1000,200,0.8992506244796
"766","5de301515253b03390043d12",80,1047,"5e3f6473efb86e1c939f60b9","6",1,5,0,4,-9400,"ci","1",25,8.656,5,5,10,10,1,40,1,99,40,-10000,200,0.984217233604549
"767","5cb5d78329f6ff00167f5e24",21,1048,"5e3f64799cfe9b1c6d840626","null",0,2,0,8,160,"ci","10",16,6.456,8,2,77,17,4,-120,0,9,-120,-520,200,0.554785020804438
"768","5a95694a4eecca0001dd4721",21,1049,"5e3f646111f2e11c2b6ec11d","6,10",2,5,0,3,-3440,"ci","5",25,7.127,5,5,43,13,2,80,2,19,80,-2000,200,0.945024988641527
"769","5dd33261fce6063503a61fd2",9,1050,"5e3f64584425131c4df331b7","null",0,5,0,5,-1240,"ci","1",7,7.968,5,5,48,18,3,0,0,99,0,-10000,200,0.980296049406921
"770","5a5e8efcac562400015424ba",59,1051,"5e3f6461194a561c8bdb8a43","3,10",1,4,1,4,-39000,"ci","10",7,8.98,5,5,38,8,2,-160,2,9,-160,-1000,200,0.699417152373022
"771","5d1d5027558790001a6d4dea",40,1052,"5e3f645e9dd8051c1a6f9342","5,8,10",3,3,0,4,-13600,"ci","5",29,4.876,7,3,77,17,4,40,3,19,40,-1280,200,0.891289669142471
"772","5c44b3fe1bbffd0001014286",35,1053,"5e3f647ec10d051c176daec4","10,3,6",3,5,0,2,-280,"ci","10",25,10.07,5,5,14,14,1,120,3,9,120,-1000,200,0.93255620316403
"773","5c66e2f32eacb200019ee394",85,1054,"5e3f645a4a6a7f1c24d838c1","3,5,8,10,2",4,5,1,0,-7840,"ci","5",3,6.836,4,6,49,19,3,-200,5,19,-200,-2360,200,0.843420538852011
"774","5cb5d78329f6ff00167f5e24",21,1056,"5e3f64799cfe9b1c6d840626","3,8,2",3,6,0,1,320,"ci","10",6,4.622,4,6,78,18,4,160,3,9,160,-1160,200,0.969875091844232
"775","5a95694a4eecca0001dd4721",21,1057,"5e3f646111f2e11c2b6ec11d","5",1,9,0,0,-3240,"ci","5",15,3.431,1,9,44,14,2,200,1,19,200,-3440,200,0.999725350178522
"776","5e15a5f7082675b7e19b2bbc",30,1058,"5e3f6463280cae1c6f6f6c7b","3,6,9,5",3,6,1,0,-50480,"ci","1",17,10.511,3,7,14,14,1,-1800,4,99,-1800,-13920,200,0.858296154663267
"777","5de301515253b03390043d12",80,1060,"5e3f6473efb86e1c939f60b9","4,8",2,5,0,3,-9320,"ci","1",12,11.002,5,5,11,11,1,80,2,99,80,-10000,200,0.988138417802176
"778","5cb5d78329f6ff00167f5e24",21,1063,"5e3f64799cfe9b1c6d840626","4,8",2,3,0,5,320,"ci","10",27,5.605,7,3,79,19,4,0,2,9,0,-680,200,0.771850170261067
"779","53981858fdf99b1ccc3f12d9",39,1064,"5e3f646b23323f1b93ea8062","3,10,9,5",4,6,0,0,1320,"ci","10",24,15.649,4,6,33,3,2,200,4,9,200,-1160,200,0.999265246142542
"780","5e39b4e8eed08202335f88bb",11,1065,"5e3f6464ce52251bf065935e","2,9,5",3,4,0,3,-1160,"ci","10",2,17.374,6,4,33,3,2,80,3,9,80,-840,200,0.883765609990394
"781","5dbee94de0a6e839b5a23898",84,1066,"5e3f647819a5ea1c3bf2e5fa","2,7,4,9",4,5,0,1,1280,"ci","10",11,13.249,5,5,16,16,2,160,4,9,160,-1000,200,0.96586178184846
"782","5a5e8efcac562400015424ba",59,1067,"5e3f6461194a561c8bdb8a43","4,7",1,6,1,2,-39080,"ci","10",4,9.671,3,7,39,9,2,-80,2,9,-80,-1320,200,0.815253122945431
"783","5dd33261fce6063503a61fd2",9,1068,"5e3f64584425131c4df331b7","null",0,2,0,8,-1360,"ci","1",16,10.104,8,2,49,19,3,-120,0,99,-120,-4120,200,0.925711640823883
"784","5d1d5027558790001a6d4dea",40,1069,"5e3f645e9dd8051c1a6f9342","3",1,5,0,4,-13560,"ci","5",7,9.898,5,5,78,18,4,40,1,19,40,-2000,200,0.926851431167651
"785","5a95694a4eecca0001dd4721",21,1070,"5e3f646111f2e11c2b6ec11d","5,6",2,3,0,5,-3240,"ci","5",5,9.14,7,3,45,15,3,0,2,19,0,-1280,200,0.864280891289669
"786","5c44b3fe1bbffd0001014286",35,1072,"5e3f647ec10d051c176daec4","5,10,3,8",4,3,0,3,-200,"ci","10",29,11.131,7,3,15,15,1,80,4,9,80,-680,200,0.862656072644722
"787","5cb5d78329f6ff00167f5e24",21,1073,"5e3f64799cfe9b1c6d840626","9",1,7,0,2,440,"ci","10",17,4.58,3,7,80,20,4,120,1,9,120,-1320,200,0.946745562130177
"788","5dc1d03762ec50143144ac3f",96,1074,"5e3f646781d99c1c0b45cf27","5",1,8,0,1,-1040,"ci","1",21,25.136,2,8,7,7,1,160,1,99,160,-15880,200,0.997450407312978
"789","5cb5d78329f6ff00167f5e24",21,1076,"5e3f64799cfe9b1c6d840626","null",0,5,0,5,440,"ci","10",7,2.924,5,5,81,21,4,0,0,9,0,-1000,200,0.832639467110741
"790","5c66e2f32eacb200019ee394",85,1078,"5e3f645a4a6a7f1c24d838c1","6,5,3,1,7",5,3,0,2,-7720,"ci","5",26,8.231,7,3,50,20,3,120,5,19,120,-1280,200,0.945307224848076
"791","5d1d5027558790001a6d4dea",40,1079,"5e3f645e9dd8051c1a6f9342","7,8,5",3,2,0,5,-13560,"ci","5",16,9.102,8,2,79,19,4,0,3,19,0,-920,200,0.820695807314897
"792","5d1e47055538e6001a842e3b",77,1080,"5e3f645423323f1c3c7463b4","10,3,4,2,1,9,8",4,2,3,1,-2240,"ci","10",7,49.577,5,5,17,17,2,-440,7,9,-440,-1000,200,0.466278101582015
"793","5d6a5a33c5508e001bb4844c",5,1081,"5e3f6479efb86e1c939f60ba","5",1,3,0,6,-13080,"ci","10",5,4.279,7,3,31,1,2,-13080,1,9,-40,-680,200,0.726447219069239
"794","5a95694a4eecca0001dd4721",21,1082,"5e3f646111f2e11c2b6ec11d","5,3,1,6",4,3,0,3,-3160,"ci","5",26,7.714,7,3,46,16,3,80,4,19,80,-1280,200,0.918298446995273
"795","5dbee94de0a6e839b5a23898",84,1084,"5e3f647819a5ea1c3bf2e5fa","9,5,2",3,4,0,3,1360,"ci","10",2,12.228,6,4,17,17,2,80,3,9,80,-840,200,0.883765609990394
"796","5c44b3fe1bbffd0001014286",35,1085,"5e3f647ec10d051c176daec4","2,4,5,9",4,4,0,2,-80,"ci","10",2,9.512,6,4,16,16,2,120,4,9,120,-840,200,0.922190201729107
"797","5a5e8efcac562400015424ba",59,1086,"5e3f6461194a561c8bdb8a43","9",1,6,0,3,-39000,"ci","10",1,13.764,4,6,40,10,2,80,1,9,80,-1160,200,0.911094783247612
"798","5cb5d78329f6ff00167f5e24",21,1087,"5e3f64799cfe9b1c6d840626","6",0,3,1,6,200,"ci","10",28,7.47,6,4,82,22,4,-240,1,9,-240,-840,200,0.576368876080692
"799","5de301515253b03390043d12",80,1088,"5e3f6473efb86e1c939f60b9","4,9",2,6,0,2,-9200,"ci","1",30,17.595,4,6,12,12,1,120,2,99,120,-11960,200,0.993339363539183
"800","5e15a5f7082675b7e19b2bbc",30,1089,"5e3f6463280cae1c6f6f6c7b","10,7,3,4",3,1,1,5,-52480,"ci","1",16,22.252,8,2,15,15,1,-2000,4,99,-2000,-4120,200,0.490627169636658
"801","5dc1d03762ec50143144ac3f",96,1090,"5e3f646781d99c1c0b45cf27","5,10,3",3,6,0,1,-880,"ci","1",24,11.188,4,6,8,8,1,160,3,99,160,-11960,200,0.99662856672971
"802","5d1d5027558790001a6d4dea",40,1091,"5e3f645e9dd8051c1a6f9342","10,6,3",3,5,0,2,-13440,"ci","5",25,6.164,5,5,80,20,4,120,3,19,120,-2000,200,0.963198546115402
"803","5cb5d78329f6ff00167f5e24",21,1092,"5e3f64799cfe9b1c6d840626","null",0,8,0,2,320,"ci","10",18,2.626,2,8,83,23,4,120,0,9,120,-1480,200,0.951814396192742
"804","5c66e2f32eacb200019ee394",85,1093,"5e3f645a4a6a7f1c24d838c1","8,5,6",1,6,2,1,-8360,"ci","5",18,8.252,2,8,51,21,3,-640,3,19,-640,-3080,200,0.743675708625419
"805","5aeacc45d9f2be00019341ae",64,1094,"5e3f66afd960941c8cfc0d5e","null",0,7,0,3,120,"ci","10",4,37.014,3,7,2,2,1,80,0,9,80,-1320,200,0.920447074293228
"806","5e39b4e8eed08202335f88bb",11,1095,"5e3f6464ce52251bf065935e","8,2,3,5,10,6,4",7,1,0,2,-1040,"ci","10",13,18.417,9,1,34,4,2,120,7,9,120,-360,200,0.855614973262032
"807","5a95694a4eecca0001dd4721",21,1097,"5e3f646111f2e11c2b6ec11d","7",1,2,0,7,-3240,"ci","5",16,9.1,8,2,47,17,3,-80,1,19,-80,-920,200,0.749330954504906
"808","5dbee94de0a6e839b5a23898",84,1098,"5e3f647819a5ea1c3bf2e5fa","5,9,10,3",4,6,0,0,1560,"ci","10",24,8.824,4,6,18,18,2,200,4,9,200,-1160,200,0.999265246142542
"809","5cb5d78329f6ff00167f5e24",21,1099,"5e3f64799cfe9b1c6d840626","5",1,6,0,3,400,"ci","10",8,3.738,4,6,84,24,4,80,1,9,80,-1160,200,0.911094783247612
"810","5c44b3fe1bbffd0001014286",35,1100,"5e3f647ec10d051c176daec4","9,2,3,8",4,6,0,0,120,"ci","10",6,8.466,4,6,17,17,2,200,4,9,200,-1160,200,0.999265246142542
"811","5d1d5027558790001a6d4dea",40,1102,"5e3f645e9dd8051c1a6f9342","2,3,5,8,10",4,5,1,0,-13640,"ci","5",3,5.709,4,6,81,21,4,-200,5,19,-200,-2360,200,0.843420538852011
"812","53981858fdf99b1ccc3f12d9",39,1103,"5e3f646b23323f1b93ea8062","8,9",2,6,0,2,1440,"ci","10",1,24.036,4,6,34,4,2,120,2,9,120,-1160,200,0.940484937545922
"813","5a5e8efcac562400015424ba",59,1104,"5e3f6461194a561c8bdb8a43","3,5",2,3,0,5,-39000,"ci","10",29,8.891,7,3,41,11,2,0,2,9,0,-680,200,0.771850170261067
"814","5c66e2f32eacb200019ee394",85,1105,"5e3f645a4a6a7f1c24d838c1","6,10,2",3,4,0,3,-8280,"ci","5",10,5.833,6,4,52,22,3,80,3,19,80,-1640,200,0.934274850624661
"815","5a95694a4eecca0001dd4721",21,1106,"5e3f646111f2e11c2b6ec11d","8,3,9,2",4,6,0,0,-3040,"ci","5",6,4.992,4,6,48,18,3,200,4,19,200,-2360,200,0.999609527528309
"816","5de301515253b03390043d12",80,1107,"5e3f6473efb86e1c939f60b9","9,3",2,7,0,1,-9040,"ci","1",17,9.422,3,7,13,13,1,160,2,99,160,-13920,200,0.997096522909142
"817","5cb5d78329f6ff00167f5e24",21,1109,"5e3f64799cfe9b1c6d840626","8,10",2,3,0,5,400,"ci","10",29,5.826,7,3,85,25,4,0,2,9,0,-680,200,0.771850170261067
"818","5dc1d03762ec50143144ac3f",96,1110,"5e3f646781d99c1c0b45cf27","4,8,7,10",4,3,0,3,-800,"ci","1",27,11.003,7,3,9,9,1,80,4,99,80,-6080,200,0.980735551663748
"819","5d1d5027558790001a6d4dea",40,1111,"5e3f645e9dd8051c1a6f9342","4,7,9,8",4,5,0,1,-13480,"ci","5",12,6.206,5,5,82,22,4,160,4,19,160,-2000,200,0.981372103589278
"820","5c66e2f32eacb200019ee394",85,1113,"5e3f645a4a6a7f1c24d838c1","9,5,4,2",4,4,0,2,-8160,"ci","5",2,6.933,6,4,53,23,3,120,4,19,120,-1640,200,0.956002172732211
"821","5c44b3fe1bbffd0001014286",35,1114,"5e3f647ec10d051c176daec4","2,6,10",3,4,0,3,200,"ci","10",10,8.745,6,4,18,18,2,80,3,9,80,-840,200,0.883765609990394
"822","5dbee94de0a6e839b5a23898",84,1115,"5e3f647819a5ea1c3bf2e5fa","5",1,9,0,0,1760,"ci","10",15,9.988,1,9,19,19,2,200,1,9,200,-1640,200,0.999456816947311
"823","5cb5d78329f6ff00167f5e24",21,1116,"5e3f64799cfe9b1c6d840626","null",0,5,0,5,400,"ci","10",19,3.668,5,5,86,26,4,0,0,9,0,-1000,200,0.832639467110741
"824","5a95694a4eecca0001dd4721",21,1117,"5e3f646111f2e11c2b6ec11d","7,10,4,8",4,3,0,3,-2960,"ci","5",27,6.252,7,3,49,19,3,80,4,19,80,-1280,200,0.918298446995273
"825","53981858fdf99b1ccc3f12d9",39,1118,"5e3f646b23323f1b93ea8062","2,7,5,6,8,10",6,2,0,2,1560,"ci","10",9,9.911,8,2,35,5,2,120,6,9,120,-520,200,0.887656033287101
"826","5e15a5f7082675b7e19b2bbc",30,1119,"5e3f6463280cae1c6f6f6c7b","5,8,9,1",1,6,3,0,-58280,"ci","1",15,18.035,1,9,16,16,2,-5800,4,99,-5800,-17840,200,0.667368771132421
"827","5d1d5027558790001a6d4dea",40,1120,"5e3f645e9dd8051c1a6f9342","5,10",2,8,0,0,-13280,"ci","5",21,5.927,2,8,83,23,4,200,2,19,200,-3080,200,0.999695214873514
"828","5c66e2f32eacb200019ee394",85,1122,"5e3f645a4a6a7f1c24d838c1","6,3,10",3,5,0,2,-8040,"ci","5",25,6.878,5,5,54,24,3,120,3,19,120,-2000,200,0.963198546115402
"829","5d6a5a33c5508e001bb4844c",5,1123,"5e3f6479efb86e1c939f60ba","null",0,4,0,6,-13120,"ci","10",10,27.564,6,4,32,2,2,-40,0,9,-40,-840,200,0.768491834774256
"830","5d1e47055538e6001a842e3b",77,1124,"5e3f645423323f1c3c7463b4","10,4,2,9,1,6,5",5,2,2,1,-2480,"ci","10",22,27.688,6,4,18,18,2,-240,7,9,-240,-840,200,0.576368876080692
"831","5de301515253b03390043d12",80,1125,"5e3f6473efb86e1c939f60b9","4",1,7,0,2,-8920,"ci","1",4,13.134,3,7,14,14,1,120,1,99,120,-13920,200,0.994263862332696
"832","5dc1d03762ec50143144ac3f",96,1126,"5e3f646781d99c1c0b45cf27","4,9,1",3,6,0,1,-640,"ci","1",30,10.501,4,6,10,10,1,160,3,99,160,-11960,200,0.99662856672971
"833","5dd33261fce6063503a61fd2",9,1127,"5e3f64584425131c4df331b7","null",0,5,0,5,-1360,"ci","1",25,20.564,5,5,50,20,3,0,0,99,0,-10000,200,0.980296049406921
"834","5dbee94de0a6e839b5a23898",84,1128,"5e3f647819a5ea1c3bf2e5fa","3,8,9,2",4,6,0,0,1960,"ci","10",6,9.007,4,6,20,20,2,200,4,9,200,-1160,200,0.999265246142542
"835","5d1d5027558790001a6d4dea",40,1129,"5e3f645e9dd8051c1a6f9342","4,1,9",3,6,0,1,-13120,"ci","5",30,5.062,4,6,84,24,4,160,3,19,160,-2360,200,0.983990628660679
"836","5c44b3fe1bbffd0001014286",35,1130,"5e3f647ec10d051c176daec4","2,5,9,1,3",4,4,1,1,160,"ci","10",14,9.357,5,5,19,19,2,-40,5,9,-40,-1000,200,0.799333888426311
"837","5e39b4e8eed08202335f88bb",11,1131,"5e3f6464ce52251bf065935e","6,9,5,3,10",4,5,1,0,-1040,"ci","10",24,23.017,4,6,35,5,2,0,5,9,0,-1160,200,0.852314474650992
"838","5cb5d78329f6ff00167f5e24",21,1132,"5e3f64799cfe9b1c6d840626","2,7,8",3,2,0,5,400,"ci","10",9,9.875,8,2,87,27,4,0,3,9,0,-520,200,0.72122052704577
"839","5d6a5a33c5508e001bb4844c",5,1133,"5e3f6479efb86e1c939f60ba","5",1,9,0,0,-12920,"ci","10",15,3.174,1,9,33,3,2,200,1,9,200,-1640,200,0.999456816947311
"840","5c66e2f32eacb200019ee394",85,1136,"5e3f645a4a6a7f1c24d838c1","3,9",2,7,0,1,-7880,"ci","5",17,5.616,3,7,55,25,3,160,2,19,160,-2720,200,0.985963711057857
"841","53981858fdf99b1ccc3f12d9",39,1138,"5e3f646b23323f1b93ea8062","9,3",2,7,0,1,1720,"ci","10",17,10.638,3,7,36,6,2,160,2,9,160,-1320,200,0.973044049967127
"842","5d1d5027558790001a6d4dea",40,1140,"5e3f645e9dd8051c1a6f9342","5,7",2,6,0,2,-13000,"ci","5",8,4.825,4,6,85,25,4,120,2,19,120,-2360,200,0.96837172979305
"843","5d6a5a33c5508e001bb4844c",5,1141,"5e3f6479efb86e1c939f60ba","9",1,5,0,4,-12880,"ci","10",20,4.052,5,5,34,4,2,40,1,9,40,-1000,200,0.865945045795171
"844","5e15a5f7082675b7e19b2bbc",30,1142,"5e3f6463280cae1c6f6f6c7b","7,3,2,1",3,4,1,2,-60160,"ci","1",14,12.383,5,5,17,17,2,-1880,4,99,-1880,-10000,200,0.79600039211842
"845","5dc1d03762ec50143144ac3f",96,1143,"5e3f646781d99c1c0b45cf27","5,9",2,4,0,4,-600,"ci","1",2,7.588,6,4,11,11,1,40,2,99,40,-8040,200,0.980463535978643
"846","5aeacc45d9f2be00019341ae",64,1144,"5e3f66afd960941c8cfc0d5e","8,2,3",3,6,0,1,280,"ci","10",6,29.511,4,6,3,3,1,160,3,9,160,-1160,200,0.969875091844232
"847","5cb5d78329f6ff00167f5e24",21,1145,"5e3f64799cfe9b1c6d840626","4",1,6,0,3,480,"ci","10",30,7.096,4,6,88,28,4,80,1,9,80,-1160,200,0.911094783247612
"848","5c44b3fe1bbffd0001014286",35,1146,"5e3f647ec10d051c176daec4","5,8,6",1,6,2,1,-80,"ci","10",18,7.491,2,8,20,20,2,-240,3,9,-240,-1480,200,0.737656157049375
"849","5d6a5a33c5508e001bb4844c",5,1149,"5e3f6479efb86e1c939f60ba","null",0,5,0,5,-12880,"ci","10",25,4.917,5,5,35,5,2,0,0,9,0,-1000,200,0.832639467110741
"850","5dbee94de0a6e839b5a23898",84,1150,"5e3f647819a5ea1c3bf2e5fa","6",0,3,1,6,1720,"ci","10",28,11.391,6,4,21,21,2,-240,1,9,-240,-840,200,0.576368876080692
"851","53981858fdf99b1ccc3f12d9",39,1151,"5e3f646b23323f1b93ea8062","10",1,5,0,4,1760,"ci","10",25,7.907,5,5,37,7,2,40,1,9,40,-1000,200,0.865945045795171
"852","5a95694a4eecca0001dd4721",21,1152,"5e3f646111f2e11c2b6ec11d","9,3",2,7,0,1,-2800,"ci","5",17,7.981,3,7,50,20,3,160,2,19,160,-2720,200,0.985963711057857
"853","5d1d5027558790001a6d4dea",40,1153,"5e3f645e9dd8051c1a6f9342","3,9",2,7,0,1,-12840,"ci","5",17,6.451,3,7,86,26,4,160,2,19,160,-2720,200,0.985963711057857
"854","5cb5d78329f6ff00167f5e24",21,1154,"5e3f64799cfe9b1c6d840626","null",0,5,0,5,480,"ci","10",20,3.864,5,5,89,29,4,0,0,9,0,-1000,200,0.832639467110741
"855","5dd33261fce6063503a61fd2",9,1155,"5e3f64584425131c4df331b7","5,2",2,6,0,2,-1240,"ci","1",3,12.569,4,6,51,21,3,120,2,99,120,-11960,200,0.993339363539183
"856","5de301515253b03390043d12",80,1157,"5e3f6473efb86e1c939f60b9","10",1,4,0,5,-8920,"ci","1",22,14.552,6,4,15,15,1,0,1,99,0,-8040,200,0.975609756097561
"857","5c66e2f32eacb200019ee394",85,1158,"5e3f645a4a6a7f1c24d838c1","5,2,6,4,7,3,10,8",8,2,0,0,-7680,"ci","5",9,11.802,8,2,56,26,3,200,8,19,200,-920,200,0.999107939339875
"858","5d1e47055538e6001a842e3b",77,1159,"5e3f645423323f1c3c7463b4","9,7,8,4,2,3",4,4,2,0,-2680,"ci","10",6,17.465,4,6,19,19,2,-200,6,9,-200,-1160,200,0.705363703159442
"859","5d6a5a33c5508e001bb4844c",5,1160,"5e3f6479efb86e1c939f60ba","3,1,9,4",4,6,0,0,-12680,"ci","10",30,4.615,4,6,36,6,2,200,4,9,200,-1160,200,0.999265246142542
"860","5a5e8efcac562400015424ba",59,1161,"5e3f6461194a561c8bdb8a43","7,10",2,3,0,5,-39000,"ci","10",26,12.71,7,3,42,12,2,0,2,9,0,-680,200,0.771850170261067
"861","5cb5d78329f6ff00167f5e24",21,1162,"5e3f64799cfe9b1c6d840626","null",0,4,0,6,440,"ci","10",10,5.545,6,4,90,30,4,-40,0,9,-40,-840,200,0.768491834774256
"862","5dc1d03762ec50143144ac3f",96,1163,"5e3f646781d99c1c0b45cf27","5,6",2,3,0,5,-600,"ci","1",5,10.491,7,3,12,12,1,0,2,99,0,-6080,200,0.967998726317465
"863","5d1d5027558790001a6d4dea",40,1165,"5e3f645e9dd8051c1a6f9342","3,6,1,5",4,3,0,3,-12760,"ci","5",26,8.962,7,3,87,27,4,80,4,19,80,-1280,200,0.918298446995273
"864","5d6a5a33c5508e001bb4844c",5,1166,"5e3f6479efb86e1c939f60ba","null",0,7,0,3,-12600,"ci","10",4,5.907,3,7,37,7,2,80,0,9,80,-1320,200,0.920447074293228
"865","5dbee94de0a6e839b5a23898",84,1167,"5e3f647819a5ea1c3bf2e5fa","null",0,5,0,5,1720,"ci","10",19,11.106,5,5,22,22,2,0,0,9,0,-1000,200,0.832639467110741
"866","5c66e2f32eacb200019ee394",85,1168,"5e3f645a4a6a7f1c24d838c1","9,8,2",2,5,1,2,-7960,"ci","5",1,7.688,4,6,57,27,3,-280,3,19,-280,-2360,200,0.812182741116751
"867","5c44b3fe1bbffd0001014286",35,1171,"5e3f647ec10d051c176daec4","1",1,4,0,5,-80,"ci","10",22,15.112,6,4,21,21,2,0,1,9,0,-840,200,0.806916426512968
"868","5e15a5f7082675b7e19b2bbc",30,1173,"5e3f6463280cae1c6f6f6c7b","10,7,2,9,4,8",6,1,0,3,-60080,"ci","1",13,17.387,9,1,18,18,2,80,6,99,80,-2160,200,0.948750529436679
"869","5de301515253b03390043d12",80,1174,"5e3f6473efb86e1c939f60b9","7,6,4",3,2,0,5,-8920,"ci","1",9,11.98,8,2,16,16,2,0,3,99,0,-4120,200,0.9534829900486
"870","53981858fdf99b1ccc3f12d9",39,1175,"5e3f646b23323f1b93ea8062","5,9",2,4,0,4,1800,"ci","10",2,15.508,6,4,38,8,2,40,2,9,40,-840,200,0.845341018251681
"871","5a5e8efcac562400015424ba",59,1176,"5e3f6461194a561c8bdb8a43","5,3,10",3,5,0,2,-38880,"ci","10",23,10.774,5,5,43,13,2,120,3,9,120,-1000,200,0.93255620316403
"872","5d6a5a33c5508e001bb4844c",5,1177,"5e3f6479efb86e1c939f60ba","6,2,5,7,8",5,2,0,3,-12520,"ci","10",9,6.634,8,2,38,8,2,80,5,9,80,-520,200,0.832177531206657
"873","5d1e47055538e6001a842e3b",77,1178,"5e3f645423323f1c3c7463b4","1,10,5,3,2,9",2,4,4,0,-3280,"ci","10",21,13.031,2,8,20,20,2,-600,6,9,-600,-1480,200,0.523497917906008
