"prolific_pid","condition","trial","p_trial_id","alpha","block_id","block","beta","f1"
"5c6dee52031a7c000190891f","rawdata",14,77,"0.1",17,3,1,0.333333333333333
"5c6dee52031a7c000190891f","rawdata",13,78,"0.1",18,3,1,0
"5c6dee52031a7c000190891f","rawdata",12,79,"0.1",19,3,1,0.571428571428571
"5c6dee52031a7c000190891f","rawdata",11,80,"0.1",20,3,1,0.333333333333333
"5c6dee52031a7c000190891f","rawdata",10,81,"0.1",21,3,1,0
"5c6dee52031a7c000190891f","rawdata",9,82,"0.1",22,3,1,0.769230769230769
"5c6dee52031a7c000190891f","rawdata",8,83,"0.1",23,3,1,0.4
"5c6dee52031a7c000190891f","rawdata",7,84,"0.1",24,3,1,0
"5c6dee52031a7c000190891f","rawdata",6,85,"0.1",25,3,1,0.857142857142857
"5c6dee52031a7c000190891f","rawdata",5,86,"0.1",26,3,1,0.25
"5c6dee52031a7c000190891f","rawdata",4,87,"0.1",27,3,1,0
"5c6dee52031a7c000190891f","rawdata",3,88,"0.1",28,3,1,0.666666666666667
"5c6dee52031a7c000190891f","rawdata",2,89,"0.1",29,3,1,0.285714285714286
"5c6dee52031a7c000190891f","rawdata",1,90,"0.1",30,3,1,0.4
"5dc635c5b1cdc24946d210e0","rawdata",27,61,"0.1",1,3,1,0.545454545454545
"5dc635c5b1cdc24946d210e0","rawdata",23,62,"0.1",2,3,1,0.444444444444444
"5dc635c5b1cdc24946d210e0","rawdata",19,63,"0.1",3,3,1,0.888888888888889
"5dc635c5b1cdc24946d210e0","rawdata",15,64,"0.1",4,3,1,0
"5dc635c5b1cdc24946d210e0","rawdata",11,65,"0.1",5,3,1,0.444444444444444
"5dc635c5b1cdc24946d210e0","rawdata",7,66,"0.1",6,3,1,0
"5dc635c5b1cdc24946d210e0","rawdata",3,67,"0.1",7,3,1,0.888888888888889
"5dc635c5b1cdc24946d210e0","rawdata",30,68,"0.1",8,3,1,0.571428571428571
"5dc635c5b1cdc24946d210e0","rawdata",26,69,"0.1",9,3,1,0.666666666666667
"5dc635c5b1cdc24946d210e0","rawdata",22,70,"0.1",10,3,1,0.444444444444444
"5dc635c5b1cdc24946d210e0","rawdata",18,71,"0.1",11,3,1,0
"5dc635c5b1cdc24946d210e0","rawdata",14,72,"0.1",12,3,1,0.222222222222222
"5dc635c5b1cdc24946d210e0","rawdata",10,73,"0.1",13,3,1,0.666666666666667
"5dc635c5b1cdc24946d210e0","rawdata",6,74,"0.1",14,3,1,0.571428571428571
"5dc635c5b1cdc24946d210e0","rawdata",2,75,"0.1",15,3,1,0.6
"5dc635c5b1cdc24946d210e0","rawdata",29,76,"0.1",16,3,1,0.6
"5dc635c5b1cdc24946d210e0","rawdata",25,77,"0.1",17,3,1,0.25
"5dc635c5b1cdc24946d210e0","rawdata",21,78,"0.1",18,3,1,0.333333333333333
"5dc635c5b1cdc24946d210e0","rawdata",17,79,"0.1",19,3,1,0
"5dc635c5b1cdc24946d210e0","rawdata",13,80,"0.1",20,3,1,0.333333333333333
"5dc635c5b1cdc24946d210e0","rawdata",9,81,"0.1",21,3,1,0.545454545454545
"5dc635c5b1cdc24946d210e0","rawdata",5,82,"0.1",22,3,1,0.6
"5dc635c5b1cdc24946d210e0","rawdata",1,83,"0.1",23,3,1,0.5
"5dc635c5b1cdc24946d210e0","rawdata",28,84,"0.1",24,3,1,0
"5dc635c5b1cdc24946d210e0","rawdata",24,85,"0.1",25,3,1,0.75
"5dc635c5b1cdc24946d210e0","rawdata",20,86,"0.1",26,3,1,0.6
"5dc635c5b1cdc24946d210e0","rawdata",16,87,"0.1",27,3,1,0.5
"5dc635c5b1cdc24946d210e0","rawdata",12,88,"0.1",28,3,1,0.75
"5dc635c5b1cdc24946d210e0","rawdata",8,89,"0.1",29,3,1,0.8
"5dc635c5b1cdc24946d210e0","rawdata",4,90,"0.1",30,3,1,0
"5d8815d80fdad30015f1fb40","rawdata",17,61,"0.1",1,3,1,0.545454545454545
"5d8815d80fdad30015f1fb40","rawdata",3,62,"0.1",2,3,1,0.666666666666667
"5d8815d80fdad30015f1fb40","rawdata",20,63,"0.1",3,3,1,0.666666666666667
"5d8815d80fdad30015f1fb40","rawdata",6,64,"0.1",4,3,1,0.571428571428571
"5d8815d80fdad30015f1fb40","rawdata",23,65,"0.1",5,3,1,0.769230769230769
"5d8815d80fdad30015f1fb40","rawdata",9,66,"0.1",6,3,1,0.888888888888889
"5d8815d80fdad30015f1fb40","rawdata",26,67,"0.1",7,3,1,0.75
"5d8815d80fdad30015f1fb40","rawdata",12,68,"0.1",8,3,1,0.769230769230769
"5d8815d80fdad30015f1fb40","rawdata",29,69,"0.1",9,3,1,0.8
"5d8815d80fdad30015f1fb40","rawdata",15,70,"0.1",10,3,1,0.181818181818182
"5d8815d80fdad30015f1fb40","rawdata",1,71,"0.1",11,3,1,0.571428571428571
"5d8815d80fdad30015f1fb40","rawdata",18,72,"0.1",12,3,1,0.4
"5d8815d80fdad30015f1fb40","rawdata",4,73,"0.1",13,3,1,0.461538461538462
"5d8815d80fdad30015f1fb40","rawdata",21,74,"0.1",14,3,1,0.363636363636364
"5d8815d80fdad30015f1fb40","rawdata",7,75,"0.1",15,3,1,0.666666666666667
"5d8815d80fdad30015f1fb40","rawdata",24,76,"0.1",16,3,1,0.571428571428571
"5d8815d80fdad30015f1fb40","rawdata",10,77,"0.1",17,3,1,0.75
"5d8815d80fdad30015f1fb40","rawdata",27,78,"0.1",18,3,1,0.823529411764706
"5d8815d80fdad30015f1fb40","rawdata",13,79,"0.1",19,3,1,0.947368421052632
"5d8815d80fdad30015f1fb40","rawdata",30,80,"0.1",20,3,1,0.571428571428571
"5d8815d80fdad30015f1fb40","rawdata",16,81,"0.1",21,3,1,0.888888888888889
"5d8815d80fdad30015f1fb40","rawdata",2,82,"0.1",22,3,1,0.75
"5d8815d80fdad30015f1fb40","rawdata",19,83,"0.1",23,3,1,0.666666666666667
"5d8815d80fdad30015f1fb40","rawdata",5,84,"0.1",24,3,1,0.823529411764706
"5d8815d80fdad30015f1fb40","rawdata",22,85,"0.1",25,3,1,0.8
"5d8815d80fdad30015f1fb40","rawdata",8,86,"0.1",26,3,1,0.571428571428571
"5d8815d80fdad30015f1fb40","rawdata",25,87,"0.1",27,3,1,0.769230769230769
"5d8815d80fdad30015f1fb40","rawdata",11,88,"0.1",28,3,1,0.714285714285714
"5d8815d80fdad30015f1fb40","rawdata",28,89,"0.1",29,3,1,0.615384615384615
"5d8815d80fdad30015f1fb40","rawdata",14,90,"0.1",30,3,1,0.666666666666667
