"prolific_pid","id","tp","tn","fp","fn","condition","incentive","trial","duration","nregions","trial_id","ntrials","alpha","block"
"5c665e1948985d0001f09675",6690,6,2,0,0,"ci",5,15,8.326,"8",19,8,0.05,1
"5c665e1948985d0001f09675",6691,5,2,1,0,"ci",5,6,22.717,"8",20,8,0.05,1
"5c665e1948985d0001f09675",6692,2,5,0,1,"ci",5,28,10.831,"8",21,8,0.05,1
"5c665e1948985d0001f09675",6693,3,4,0,1,"ci",5,19,5.511,"8",22,8,0.05,1
"5c665e1948985d0001f09675",6694,2,3,0,3,"ci",5,10,13.586,"8",23,8,0.05,1
"5c665e1948985d0001f09675",6695,3,3,0,2,"ci",5,1,10.693,"8",24,8,0.05,1
"5c665e1948985d0001f09675",6696,5,3,0,0,"ci",5,23,6.761,"8",25,8,0.05,1
"5c665e1948985d0001f09675",6697,4,2,0,2,"ci",5,14,6.655,"8",26,8,0.05,1
"5c665e1948985d0001f09675",6698,3,4,0,1,"ci",5,5,5.147,"8",27,8,0.05,1
"5c665e1948985d0001f09675",6699,5,3,0,0,"ci",5,27,7.294,"8",28,8,0.05,1
"5c665e1948985d0001f09675",6700,5,3,0,0,"ci",5,18,5.758,"8",29,8,0.05,1
"5c665e1948985d0001f09675",6701,2,5,1,0,"ci",5,9,6.33,"8",30,8,0.05,1
"5c665e1948985d0001f09675",6702,4,3,1,4,"ci",5,22,23.752,"12",31,12,0.05,2
"5c665e1948985d0001f09675",6703,2,8,0,2,"ci",5,13,15.1,"12",32,12,0.05,2
"5c665e1948985d0001f09675",6704,5,4,0,3,"ci",5,4,9.652,"12",33,12,0.05,2
"5c665e1948985d0001f09675",6705,8,3,0,1,"ci",5,26,9.129,"12",34,12,0.05,2
"5c665e1948985d0001f09675",6706,8,3,0,1,"ci",5,17,9.972,"12",35,12,0.05,2
"5c665e1948985d0001f09675",6707,4,8,0,0,"ci",5,8,9.238,"12",36,12,0.05,2
"5c665e1948985d0001f09675",6708,6,6,0,0,"ci",5,30,7.802,"12",37,12,0.05,2
"5c665e1948985d0001f09675",6709,6,5,0,1,"ci",5,21,8.054,"12",38,12,0.05,2
"5c665e1948985d0001f09675",6710,9,2,1,0,"ci",5,12,7.954,"12",39,12,0.05,2
"5c665e1948985d0001f09675",6711,5,6,1,0,"ci",5,3,10.027,"12",40,12,0.05,2
"5c665e1948985d0001f09675",6712,3,6,0,3,"ci",5,25,14.387,"12",41,12,0.05,2
"5c665e1948985d0001f09675",6713,2,5,0,5,"ci",5,16,7.767,"12",42,12,0.05,2
"5c665e1948985d0001f09675",6714,1,6,0,5,"ci",5,7,8.905,"12",43,12,0.05,2
"5c665e1948985d0001f09675",6715,3,9,0,0,"ci",5,29,7.034,"12",44,12,0.05,2
"5c665e1948985d0001f09675",6716,5,3,0,4,"ci",5,20,9.001,"12",45,12,0.05,2
"5c665e1948985d0001f09675",6717,1,8,1,2,"ci",5,11,8.588,"12",46,12,0.05,2
"5c665e1948985d0001f09675",6718,4,7,0,1,"ci",5,2,8.119,"12",47,12,0.05,2
"5c665e1948985d0001f09675",6719,8,3,0,1,"ci",5,24,19.151,"12",48,12,0.05,2
"5c665e1948985d0001f09675",6720,6,6,0,0,"ci",5,15,6.865,"12",49,12,0.05,2
"5c665e1948985d0001f09675",6721,7,4,1,0,"ci",5,6,17.531,"12",50,12,0.05,2
"5c665e1948985d0001f09675",6722,1,8,0,3,"ci",5,28,7.375,"12",51,12,0.05,2
"5c665e1948985d0001f09675",6723,3,7,0,2,"ci",5,19,9.273,"12",52,12,0.05,2
"5c665e1948985d0001f09675",6724,3,6,0,3,"ci",5,10,10.192,"12",53,12,0.05,2
"5c665e1948985d0001f09675",6725,4,4,0,4,"ci",5,1,7.424,"12",54,12,0.05,2
"5c665e1948985d0001f09675",6726,7,5,0,0,"ci",5,23,6.994,"12",55,12,0.05,2
"5c665e1948985d0001f09675",6727,9,2,0,1,"ci",5,14,9.405,"12",56,12,0.05,2
"5c665e1948985d0001f09675",6728,5,5,0,2,"ci",5,5,9.23,"12",57,12,0.05,2
"5c665e1948985d0001f09675",6729,7,3,1,1,"ci",5,27,11.792,"12",58,12,0.05,2
"5c665e1948985d0001f09675",6730,6,5,1,0,"ci",5,18,9.177,"12",59,12,0.05,2
"5c665e1948985d0001f09675",6731,4,7,0,1,"ci",5,9,11.244,"12",60,12,0.05,2
"5db7e95a0b850e000f5e0b6f",6732,3,3,2,0,"ci",5,29,17.931,"8",1,8,0.05,1
"5d53ed11c1f6fc0018c07813",6733,5,2,0,1,"ci",5,22,14.051,"8",1,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6734,5,3,0,0,"ci",5,27,15.704,"8",2,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6735,2,5,0,1,"ci",5,25,9.381,"8",3,8,0.05,1
"5e426dbfbc27ad10220a4cb3",6736,4,3,0,1,"ci",5,6,16.338,"8",1,8,0.05,1
"5d53ed11c1f6fc0018c07813",6737,4,3,1,0,"ci",5,13,19.613,"8",2,8,0.05,1
"5e426dbfbc27ad10220a4cb3",6738,3,3,0,2,"ci",5,12,11.726,"8",2,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6739,5,3,0,0,"ci",5,23,14.56,"8",4,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6740,5,2,1,0,"ci",5,21,6.355,"8",5,8,0.05,1
"5d53ed11c1f6fc0018c07813",6741,4,3,1,0,"ci",5,4,25.326,"8",3,8,0.05,1
"5e426dbfbc27ad10220a4cb3",6742,4,3,0,1,"ci",5,18,19.842,"8",3,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6743,4,2,2,0,"ci",5,19,8.849,"8",6,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6744,5,2,0,1,"ci",5,17,7.358,"8",7,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6745,6,2,0,0,"ci",5,15,6.159,"8",8,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6746,3,4,0,1,"ci",5,13,8.713,"8",9,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6747,2,1,5,0,"ci",5,11,8.879,"8",10,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6748,2,5,1,0,"ci",5,9,7.282,"8",11,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6749,4,4,0,0,"ci",5,7,9.884,"8",12,8,0.05,1
"5d53ed11c1f6fc0018c07813",6750,5,1,1,1,"ci",5,26,60.434,"8",4,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6751,3,4,0,1,"ci",5,5,9.416,"8",13,8,0.05,1
"5d53ed11c1f6fc0018c07813",6752,6,1,1,0,"ci",5,17,16.379,"8",5,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6753,3,3,2,0,"ci",5,3,12.681,"8",14,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6754,4,3,1,0,"ci",5,2,91.836,"8",1,8,0.05,1
"5d53ed11c1f6fc0018c07813",6755,2,5,1,0,"ci",5,8,9.653,"8",6,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6756,5,2,1,0,"ci",5,1,9.108,"8",15,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6757,5,2,1,0,"ci",5,30,11.05,"8",16,8,0.05,1
"5d53ed11c1f6fc0018c07813",6758,5,2,1,0,"ci",5,30,14.24,"8",7,8,0.05,1
"5d53ed11c1f6fc0018c07813",6759,5,2,1,0,"ci",5,21,14.006,"8",8,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6760,3,1,4,0,"ci",5,28,17.813,"8",17,8,0.05,1
"5d53ed11c1f6fc0018c07813",6761,5,3,0,0,"ci",5,12,8.24,"8",9,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6762,6,2,0,0,"ci",5,26,8.646,"8",18,8,0.05,1
"5e064bb24cac68036b16461f",6763,7,2,1,2,"ci",5,20,17.856,"12",1,12,0.05,1
"5d4573a4b2da940017184d16",6764,1,4,0,3,"ci",5,16,12.668,"8",1,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6765,5,2,1,0,"ci",5,24,9.406,"8",19,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6766,4,2,0,2,"ci",5,22,12.621,"8",20,8,0.05,1
"5e064bb24cac68036b16461f",6767,5,5,2,0,"ci",5,9,23.618,"12",2,12,0.05,1
"5d53ed11c1f6fc0018c07813",6768,3,5,0,0,"ci",5,3,30.737,"8",10,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6769,2,4,0,2,"ci",5,4,71.349,"8",2,8,0.05,1
"5d4573a4b2da940017184d16",6770,1,3,0,4,"ci",5,1,24.467,"8",2,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6771,7,0,1,0,"ci",5,20,10.679,"8",21,8,0.05,1
"5d53ed11c1f6fc0018c07813",6772,3,4,1,0,"ci",5,25,8.346,"8",11,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6773,4,2,1,1,"ci",5,6,12.1,"8",3,8,0.05,1
"5d4573a4b2da940017184d16",6774,3,2,0,3,"ci",5,17,11.669,"8",3,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6775,5,3,0,0,"ci",5,18,7.924,"8",22,8,0.05,1
"5e064bb24cac68036b16461f",6776,3,9,0,0,"ci",5,29,19.598,"12",3,12,0.05,1
"5d5a0a2b6c04b2001a1ede46",6777,2,6,0,0,"ci",5,8,9.014,"8",4,8,0.05,1
"5d53ed11c1f6fc0018c07813",6778,2,3,1,2,"ci",5,16,9.85,"8",12,8,0.05,1
"5d4573a4b2da940017184d16",6779,0,4,0,4,"ci",5,2,10.952,"8",4,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6780,2,3,1,2,"ci",5,16,6.508,"8",23,8,0.05,1
"5d53ed11c1f6fc0018c07813",6781,4,3,1,0,"ci",5,7,10.026,"8",13,8,0.05,1
"5d4573a4b2da940017184d16",6782,3,3,0,2,"ci",5,18,8.313,"8",5,8,0.05,1
"5e064bb24cac68036b16461f",6783,4,6,0,2,"ci",5,18,17.876,"12",4,12,0.05,1
"5db7e95a0b850e000f5e0b6f",6784,6,0,2,0,"ci",5,14,14.746,"8",24,8,0.05,1
"5d53ed11c1f6fc0018c07813",6785,3,4,1,0,"ci",5,29,10.736,"8",14,8,0.05,1
"5d4573a4b2da940017184d16",6786,1,5,0,2,"ci",5,3,9.522,"8",6,8,0.05,1
"5d53ed11c1f6fc0018c07813",6787,5,1,0,2,"ci",5,20,7.136,"8",15,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6788,5,3,0,0,"ci",5,12,9.917,"8",25,8,0.05,1
"5e064bb24cac68036b16461f",6789,0,6,0,6,"ci",5,7,19.898,"12",5,12,0.05,1
"5d4573a4b2da940017184d16",6790,1,4,0,3,"ci",5,19,10.91,"8",7,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6791,3,3,0,2,"ci",5,10,7.472,"8",26,8,0.05,1
"5d53ed11c1f6fc0018c07813",6792,2,4,2,0,"ci",5,11,11.342,"8",16,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6793,2,3,0,3,"ci",5,10,32.666,"8",5,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6794,2,5,1,0,"ci",5,8,9.295,"8",27,8,0.05,1
"5d4573a4b2da940017184d16",6795,1,4,0,3,"ci",5,4,9.743,"8",8,8,0.05,1
"5e064bb24cac68036b16461f",6796,6,4,0,2,"ci",5,27,17.369,"12",6,12,0.05,1
"5d53ed11c1f6fc0018c07813",6797,3,4,0,1,"ci",5,2,11.561,"8",17,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6798,5,2,1,0,"ci",5,6,7.689,"8",28,8,0.05,1
"5e4aa07f9b53d1000ea69fd4",6799,9,2,1,0,"ci",5,12,25.884,"12",1,12,0.05,1
"5e064bb24cac68036b16461f",6800,2,5,0,5,"ci",5,16,10.486,"12",7,12,0.05,1
"5d4573a4b2da940017184d16",6801,2,1,0,5,"ci",5,20,11.54,"8",9,8,0.05,1
"5d53ed11c1f6fc0018c07813",6802,4,3,0,1,"ci",5,24,9.037,"8",18,8,0.05,1
"5e6938fc3caf8a0736723af5",6803,2,4,1,1,"ci",5,28,50.815,"8",1,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6804,4,3,1,0,"ci",5,4,8.013,"8",29,8,0.05,1
"5d53ed11c1f6fc0018c07813",6805,6,2,0,0,"ci",5,15,8.311,"8",19,8,0.05,1
"5e064bb24cac68036b16461f",6806,3,5,0,4,"ci",5,5,12.822,"12",8,12,0.05,1
"5d4573a4b2da940017184d16",6807,2,4,0,2,"ci",5,5,12.454,"8",10,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6808,5,3,0,0,"ci",5,12,27.051,"8",6,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6809,2,4,0,2,"ci",5,2,10.352,"8",30,8,0.05,1
"5d4573a4b2da940017184d16",6810,2,3,0,3,"ci",5,21,10.201,"8",11,8,0.05,1
"5e064bb24cac68036b16461f",6811,3,6,0,3,"ci",5,25,15.149,"12",9,12,0.05,1
"5e6938fc3caf8a0736723af5",6812,2,4,1,1,"ci",5,25,32.278,"8",2,8,0.05,1
"5d53ed11c1f6fc0018c07813",6813,5,2,1,0,"ci",5,6,11.334,"8",20,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6814,4,2,0,2,"ci",5,14,15.187,"8",7,8,0.05,1
"5d4573a4b2da940017184d16",6815,3,3,0,2,"ci",5,6,12.782,"8",12,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6816,0,4,0,4,"ci",5,16,8.836,"8",8,8,0.05,1
"5e064bb24cac68036b16461f",6817,4,2,0,6,"ci",5,14,18.429,"12",10,12,0.05,1
"5d53ed11c1f6fc0018c07813",6818,2,4,1,1,"ci",5,28,11.079,"8",21,8,0.05,1
"5d53ed11c1f6fc0018c07813",6819,3,4,0,1,"ci",5,19,6.481,"8",22,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6820,3,8,1,0,"ci",5,29,6.454,"12",31,12,0.05,2
"5e4aa07f9b53d1000ea69fd4",6821,6,3,0,3,"ci",5,24,53.631,"12",2,12,0.05,1
"5e6938fc3caf8a0736723af5",6822,2,2,0,4,"ci",5,22,22.755,"8",3,8,0.05,1
"5e064bb24cac68036b16461f",6823,5,7,0,0,"ci",5,3,13.093,"12",11,12,0.05,1
"5d5a0a2b6c04b2001a1ede46",6824,5,3,0,0,"ci",5,18,15.78,"8",9,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6825,2,2,2,6,"ci",5,27,7.444,"12",32,12,0.05,2
"5d4573a4b2da940017184d16",6826,1,2,0,5,"ci",5,22,25.967,"8",13,8,0.05,1
"5c7c3a866fa756000182443e",6827,3,8,1,0,"ci",5,29,123.417,"12",1,12,0.05,1
"5db7e95a0b850e000f5e0b6f",6828,4,5,1,2,"ci",5,25,5.361,"12",33,12,0.05,2
"5e064bb24cac68036b16461f",6829,6,5,0,1,"ci",5,23,10.479,"12",12,12,0.05,1
"5d53ed11c1f6fc0018c07813",6830,2,3,0,3,"ci",5,10,10.972,"8",23,8,0.05,1
"5e4aa07f9b53d1000ea69fd4",6831,2,5,0,5,"ci",5,5,15.739,"12",3,12,0.05,1
"5d4573a4b2da940017184d16",6832,2,4,0,2,"ci",5,7,8.158,"8",14,8,0.05,1
"5e6938fc3caf8a0736723af5",6833,3,4,0,1,"ci",5,19,17.638,"8",4,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6834,5,3,2,2,"ci",5,23,8.872,"12",34,12,0.05,2
"5e064bb24cac68036b16461f",6835,5,3,0,4,"ci",5,12,9.653,"12",13,12,0.05,1
"5d4573a4b2da940017184d16",6836,1,3,0,4,"ci",5,23,8.434,"8",15,8,0.05,1
"5d53ed11c1f6fc0018c07813",6837,5,2,1,0,"ci",5,1,9.981,"8",24,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6838,5,1,0,2,"ci",5,20,22.15,"8",10,8,0.05,1
"5e426dbfbc27ad10220a4cb3",6839,4,3,0,1,"ci",5,24,15.737,"8",4,8,0.05,1
"5e6938fc3caf8a0736723af5",6840,1,4,0,3,"ci",5,16,11.008,"8",5,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6841,7,4,1,0,"ci",5,21,10.134,"12",35,12,0.05,2
"5e064bb24cac68036b16461f",6842,4,4,0,4,"ci",5,1,9.811,"12",14,12,0.05,1
"5c7c3a866fa756000182443e",6843,8,4,0,0,"ci",5,27,25.222,"12",2,12,0.05,1
"5d4573a4b2da940017184d16",6844,1,6,0,1,"ci",5,8,11.792,"8",16,8,0.05,1
"5d53ed11c1f6fc0018c07813",6845,5,3,0,0,"ci",5,23,11.809,"8",25,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6846,3,2,0,3,"ci",5,22,13.085,"8",11,8,0.05,1
"5e6938fc3caf8a0736723af5",6847,1,4,0,3,"ci",5,13,9.491,"8",6,8,0.05,1
"5e426dbfbc27ad10220a4cb3",6848,4,3,0,1,"ci",5,30,15.791,"8",5,8,0.05,1
"5e4aa07f9b53d1000ea69fd4",6849,2,3,0,7,"ci",5,17,27.901,"12",4,12,0.05,1
"5d53ed11c1f6fc0018c07813",6850,4,2,0,2,"ci",5,14,6.221,"8",26,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6851,4,7,0,1,"ci",5,19,7.101,"12",36,12,0.05,2
"5e064bb24cac68036b16461f",6852,5,5,0,2,"ci",5,21,12.216,"12",15,12,0.05,1
"5d5a0a2b6c04b2001a1ede46",6853,4,3,0,1,"ci",5,24,9.7,"8",12,8,0.05,1
"5e6938fc3caf8a0736723af5",6854,2,3,0,3,"ci",5,10,7.466,"8",7,8,0.05,1
"5d4573a4b2da940017184d16",6855,2,3,0,3,"ci",5,24,12.479,"8",17,8,0.05,1
"5c7c3a866fa756000182443e",6856,4,5,1,2,"ci",5,25,14.224,"12",3,12,0.05,1
"5d53ed11c1f6fc0018c07813",6857,3,4,0,1,"ci",5,5,6.086,"8",27,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6858,4,3,0,5,"ci",5,17,5.298,"12",37,12,0.05,2
"5e426dbfbc27ad10220a4cb3",6859,3,4,0,1,"ci",5,5,9.601,"8",6,8,0.05,1
"5e064bb24cac68036b16461f",6860,3,6,0,3,"ci",5,10,7.77,"12",16,12,0.05,1
"5d4573a4b2da940017184d16",6861,1,6,0,1,"ci",5,9,4.791,"8",18,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6862,4,6,0,2,"ci",5,15,4.066,"12",38,12,0.05,2
"5e4aa07f9b53d1000ea69fd4",6863,2,9,0,1,"ci",5,29,13.243,"12",5,12,0.05,1
"5d5a0a2b6c04b2001a1ede46",6864,5,2,0,1,"ci",5,26,9.425,"8",13,8,0.05,1
"5e6938fc3caf8a0736723af5",6865,4,4,0,0,"ci",5,7,9.003,"8",8,8,0.05,1
"5d53ed11c1f6fc0018c07813",6866,5,3,0,0,"ci",5,27,7.865,"8",28,8,0.05,1
"5d4573a4b2da940017184d16",6867,0,5,0,3,"ci",5,25,7.815,"8",19,8,0.05,1
"5c7c3a866fa756000182443e",6868,7,5,0,0,"ci",5,23,14.714,"12",4,12,0.05,1
"5e064bb24cac68036b16461f",6869,4,6,0,2,"ci",5,30,10.758,"12",17,12,0.05,1
"5db7e95a0b850e000f5e0b6f",6870,3,6,2,1,"ci",5,13,10.225,"12",39,12,0.05,2
"5d53ed11c1f6fc0018c07813",6871,5,3,0,0,"ci",5,18,6.801,"8",29,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6872,2,4,1,1,"ci",5,28,9.258,"8",14,8,0.05,1
"5d4573a4b2da940017184d16",6873,1,3,0,4,"ci",5,10,6.305,"8",20,8,0.05,1
"5e6938fc3caf8a0736723af5",6874,3,4,0,1,"ci",5,4,11.515,"8",9,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6875,0,9,0,3,"ci",5,11,4.59,"12",40,12,0.05,2
"5e4aa07f9b53d1000ea69fd4",6876,0,6,0,6,"ci",5,10,14.773,"12",6,12,0.05,1
"5c7c3a866fa756000182443e",6877,6,5,0,1,"ci",5,21,9.21,"12",5,12,0.05,1
"5e064bb24cac68036b16461f",6878,2,7,0,3,"ci",5,19,9.527,"12",18,12,0.05,1
"5d4573a4b2da940017184d16",6879,1,2,0,5,"ci",5,26,6.82,"8",21,8,0.05,1
"5e426dbfbc27ad10220a4cb3",6880,2,5,1,0,"ci",5,11,25.636,"8",7,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6881,1,5,2,4,"ci",5,9,8.051,"12",41,12,0.05,2
"5d5a0a2b6c04b2001a1ede46",6882,5,3,0,0,"ci",5,30,13.092,"8",15,8,0.05,1
"5e4aa07f9b53d1000ea69fd4",6883,2,4,0,6,"ci",5,22,9.573,"12",7,12,0.05,1
"5e6938fc3caf8a0736723af5",6884,3,3,0,2,"ci",5,1,11.907,"8",10,8,0.05,1
"5c7c3a866fa756000182443e",6885,4,7,0,1,"ci",5,19,10.892,"12",6,12,0.05,1
"5e064bb24cac68036b16461f",6886,2,8,0,2,"ci",5,8,11.373,"12",19,12,0.05,1
"5d4573a4b2da940017184d16",6887,1,6,0,1,"ci",5,11,12.843,"8",22,8,0.05,1
"5e426dbfbc27ad10220a4cb3",6888,4,2,0,2,"ci",5,17,14.674,"8",8,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6889,2,3,3,4,"ci",5,7,13.318,"12",42,12,0.05,2
"5e4aa07f9b53d1000ea69fd4",6890,5,6,1,0,"ci",5,3,10.144,"12",8,12,0.05,1
"5e6938fc3caf8a0736723af5",6891,3,5,0,0,"ci",5,29,9.413,"8",11,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6892,3,3,0,2,"ci",5,1,13.791,"8",16,8,0.05,1
"5c7c3a866fa756000182443e",6893,8,3,0,1,"ci",5,17,11.541,"12",7,12,0.05,1
"5e064bb24cac68036b16461f",6894,1,8,0,3,"ci",5,28,11.853,"12",20,12,0.05,1
"5e426dbfbc27ad10220a4cb3",6895,3,3,0,2,"ci",5,23,9.197,"8",9,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6896,6,5,0,1,"ci",5,5,9.459,"12",43,12,0.05,2
"5e4aa07f9b53d1000ea69fd4",6897,5,6,0,1,"ci",5,15,11.373,"12",9,12,0.05,1
"5e6938fc3caf8a0736723af5",6898,5,2,0,1,"ci",5,26,11.356,"8",12,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6899,3,5,0,0,"ci",5,3,11.394,"8",17,8,0.05,1
"5d53ed11c1f6fc0018c07813",6900,2,6,0,0,"ci",5,9,9.611,"8",30,8,0.05,1
"5c7c3a866fa756000182443e",6901,6,6,0,0,"ci",5,15,10.995,"12",8,12,0.05,1
"5e426dbfbc27ad10220a4cb3",6902,2,5,0,1,"ci",5,29,7.15,"8",10,8,0.05,1
"5e064bb24cac68036b16461f",6903,4,3,0,5,"ci",5,17,11.819,"12",21,12,0.05,1
"5db7e95a0b850e000f5e0b6f",6904,4,6,1,1,"ci",5,3,9.231,"12",44,12,0.05,2
"5d5a0a2b6c04b2001a1ede46",6905,4,4,0,0,"ci",5,5,10.189,"8",18,8,0.05,1
"5e4aa07f9b53d1000ea69fd4",6906,3,4,0,5,"ci",5,27,12.474,"12",10,12,0.05,1
"5c7c3a866fa756000182443e",6907,2,8,0,2,"ci",5,13,10.391,"12",9,12,0.05,1
"5e6938fc3caf8a0736723af5",6908,5,3,0,0,"ci",5,23,13.439,"8",13,8,0.05,1
"5e426dbfbc27ad10220a4cb3",6909,1,4,0,3,"ci",5,4,12.395,"8",11,8,0.05,1
"5e064bb24cac68036b16461f",6910,6,4,1,1,"ci",5,6,9.588,"12",22,12,0.05,1
"5d53ed11c1f6fc0018c07813",6911,2,4,0,6,"ci",5,22,7.464,"12",31,12,0.05,2
"5d5a0a2b6c04b2001a1ede46",6912,4,4,0,0,"ci",5,7,7.525,"8",19,8,0.05,1
"5e4aa07f9b53d1000ea69fd4",6913,1,8,0,3,"ci",5,8,7.495,"12",11,12,0.05,1
"5e6938fc3caf8a0736723af5",6914,5,1,0,2,"ci",5,20,10.649,"8",14,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6915,2,5,1,0,"ci",5,9,8.104,"8",20,8,0.05,1
"5c7c3a866fa756000182443e",6916,2,8,1,1,"ci",5,11,12.637,"12",10,12,0.05,1
"5d4573a4b2da940017184d16",6917,2,3,0,3,"ci",5,27,11.275,"8",23,8,0.05,1
"5e426dbfbc27ad10220a4cb3",6918,1,3,0,4,"ci",5,10,14.66,"8",12,8,0.05,1
"5d53ed11c1f6fc0018c07813",6919,2,6,2,2,"ci",5,13,14.088,"12",32,12,0.05,2
"5e4aa07f9b53d1000ea69fd4",6920,2,3,0,7,"ci",5,20,10.196,"12",12,12,0.05,1
"5d5a0a2b6c04b2001a1ede46",6921,2,5,1,0,"ci",5,11,10.26,"8",21,8,0.05,1
"5d4573a4b2da940017184d16",6922,2,3,0,3,"ci",5,12,8.007,"8",24,8,0.05,1
"5e6938fc3caf8a0736723af5",6923,5,2,0,1,"ci",5,17,11.699,"8",15,8,0.05,1
"5d53ed11c1f6fc0018c07813",6924,5,4,0,3,"ci",5,4,7.71,"12",33,12,0.05,2
"5e4aa07f9b53d1000ea69fd4",6925,1,4,0,7,"ci",5,1,8.03,"12",13,12,0.05,1
"5c7c3a866fa756000182443e",6926,5,5,2,0,"ci",5,9,14.648,"12",11,12,0.05,1
"5e426dbfbc27ad10220a4cb3",6927,1,4,0,3,"ci",5,16,11.671,"8",13,8,0.05,1
"5e6938fc3caf8a0736723af5",6928,4,2,0,2,"ci",5,14,8.13,"8",16,8,0.05,1
"5d53ed11c1f6fc0018c07813",6929,9,2,1,0,"ci",5,26,9.319,"12",34,12,0.05,2
"5c7c3a866fa756000182443e",6930,1,6,0,5,"ci",5,7,8.105,"12",12,12,0.05,1
"5db7e95a0b850e000f5e0b6f",6931,5,3,1,3,"ci",5,1,8.919,"12",45,12,0.05,2
"5e4aa07f9b53d1000ea69fd4",6932,0,8,0,4,"ci",5,13,9.417,"12",14,12,0.05,1
"5d4573a4b2da940017184d16",6933,2,5,0,1,"ci",5,28,13.374,"8",25,8,0.05,1
"5e426dbfbc27ad10220a4cb3",6934,2,2,0,4,"ci",5,22,10.194,"8",14,8,0.05,1
"5d5a0a2b6c04b2001a1ede46",6935,1,4,0,3,"ci",5,13,18.993,"8",22,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6936,3,6,0,3,"ci",5,30,5.254,"12",46,12,0.05,2
"5e064bb24cac68036b16461f",6937,5,3,0,4,"ci",5,26,16.572,"12",23,12,0.05,1
"5d53ed11c1f6fc0018c07813",6938,6,3,0,3,"ci",5,17,8.38,"12",35,12,0.05,2
"5e4aa07f9b53d1000ea69fd4",6939,2,6,0,4,"ci",5,25,8.031,"12",15,12,0.05,1
"5c7c3a866fa756000182443e",6940,5,5,0,2,"ci",5,5,11.441,"12",13,12,0.05,1
"5e6938fc3caf8a0736723af5",6941,2,5,1,0,"ci",5,11,13.317,"8",17,8,0.05,1
"5d4573a4b2da940017184d16",6942,1,4,0,3,"ci",5,13,10.039,"8",26,8,0.05,1
"5e426dbfbc27ad10220a4cb3",6943,2,5,0,1,"ci",5,28,9.677,"8",15,8,0.05,1
"5db7e95a0b850e000f5e0b6f",6944,2,7,1,2,"ci",5,28,7.253,"12",47,12,0.05,2
"5e064bb24cac68036b16461f",6945,6,6,0,0,"ci",5,15,9.27,"12",24,12,0.05,1
"5d53ed11c1f6fc0018c07813",6946,4,8,0,0,"ci",5,8,8.537,"12",36,12,0.05,2
