"id","prolific_pid","session_id","responses","tp","tn","fp","fn","cumulative_pay","condition","incentive","trial","duration","flags"
31108,"4fd33c43","5ebad208ebfffa0505dc318f","10,12,9,6",4,6,0,-2,-13040,"hops-2",5,25,6.487,""
31109,"664627df","5ebad20d82aae6049e1f88f3","8,4",2,4,0,-2,800,"hops-2",5,14,34.018,""
31110,"bb615f89","5ebad1c66a99d1060285c4ae","8,4,2,7",3,3,-1,-1,-2040,"halfeye",5,24,7.029,""
31111,"989d7e76","5ebad1a2d80c4d055aba1cfc","5,3",2,3,0,-3,-280,"halfeye",5,29,9.628,""
31112,"ca7be239","5ebad204e7d9a805feec0d1f","3",1,5,0,-6,-2720,"hops-2",5,10,17.575,""
31113,"560aa75f","5ebad1b3fa827c060391e3bf","null",0,7,0,-5,280,"halfeye",5,1,8.304,""
31114,"29a16d19","5ebad1b33576b504a29c8dba","11,10,8,4",3,5,-1,-3,-2840,"halfeye",5,22,8.759,""
31115,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,45.09,"Trial counts don't match 0"
31116,"4e3cdb65","5ebad20777b27305d58d1526","3,2,12",3,6,0,-3,-2600,"hops-2",5,21,17.603,""
31117,"8357eed0","5ebad2082445c0062c8f13a1","11",1,8,0,-3,-4800,"hops-2",5,30,9.359,""
31118,"11b2d029","5ebad1a87ceff504faf5da5f","7,4,1,8,12,5,2",5,4,-2,-1,-10600,"halfeye",5,19,23.374,""
31119,"c2c121fd","5ebad1c69cc4d90621b12f7a","3,2,12,6",4,6,0,-2,-1440,"halfeye",5,21,8.106,""
31120,"2fcdcc3a","5ebad1b07f7d4605432bd156","4,6",2,6,0,-4,-7160,"halfeye",5,28,6.948,""
31121,"09bb3c25","5ebad4569ca0440594f28317","4",1,4,0,-3,-80,"halfeye",5,28,17.087,""
31122,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,47.114,"Trial counts don't match 0"
31123,"064a3791","5ebad2195c15900623713350","4,1",0,3,-2,-3,-8280,"hops-2",5,34,19.131,""
31124,"e840fbe2","5ebad1c6be3dfa058a6aa18e","5,3",1,3,-1,-3,320,"halfeye",5,33,12.471,""
31125,"0b69f4c4","5ebad1e03c9fde050d617e2d","2,12,7,3",4,6,0,-2,-240,"halfeye",5,21,53.24,""
31126,"e7ccc201","5ebad3107d4ea3053270fdae","2,5,6,8",4,3,0,-1,-360,"halfeye",5,27,13.82,""
31127,"bb615f89","5ebad1c66a99d1060285c4ae","3,4,5,6",4,3,0,-1,-1920,"halfeye",5,31,5.172,""
31128,"d3725529","5ebad20f994ee206341af7ad","2",1,3,0,-4,-2440,"hops-2",5,15,10.511,""
31129,"d9a93400","5ebad1ca7d4ea3053270fda6","7,6,12,9,4,5,8",5,5,-2,0,-42320,"halfeye",5,11,9.565,""
31130,"6efe32f1","5ebad20d07f1c5065052c7be","8,2",2,2,0,-4,-80,"hops-2",5,22,11.092,""
31131,"fa798bb0","5ebad20274f38105db3a1083","8,4",2,3,0,-3,-280,"hops-2",5,17,10.012,""
31132,"93be40e2","5ebad215649677050aadb7bc","4,2,3",3,5,0,-4,400,"hops-2",5,10,16.198,""
31133,"0480c5bb","5ebac8c9730d1c0506c99ee5","8,4,5,7,6",1,7,-4,0,-6280,"halfeye",5,32,119.599,""
31134,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,54.732,"Trial counts don't match 0"
31135,"2854ab14","5ebad20dd63dde055f7cbc14","8",1,11,0,0,-3040,"hops-2",5,32,22.677,""
31136,"c2c121fd","5ebad1c69cc4d90621b12f7a","4",1,6,0,-5,-1400,"halfeye",5,22,8.34,""
31137,"e840fbe2","5ebad1c6be3dfa058a6aa18e","4,2",2,2,0,-4,320,"halfeye",5,10,7.252,""
31138,"989d7e76","5ebad1a2d80c4d055aba1cfc","4,2",2,2,0,-4,-280,"halfeye",5,10,11.232,""
31139,"23d98ba1","5ebad1fe5b408e057451bb99","8,11",1,6,-1,-4,-1640,"hops-2",5,16,21.217,""
31140,"e036d6e2","5ebad20b203254055b1c0b0d","5,12,10,3,6",4,5,-1,-2,-5320,"hops-2",5,28,57.347,""
31141,"8357eed0","5ebad2082445c0062c8f13a1","12",1,7,0,-4,-4720,"hops-2",5,1,10.61,""
31142,"4e3cdb65","5ebad20777b27305d58d1526","5",1,6,0,-5,-2560,"hops-2",5,34,11.521,""
31143,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,57.492,"Trial counts don't match 0"
31144,"ca7be239","5ebad204e7d9a805feec0d1f","7,5",2,4,0,-6,-2720,"hops-2",5,27,12.793,""
31145,"fa798bb0","5ebad20274f38105db3a1083","7,4",2,4,0,-2,-200,"hops-2",5,24,5.693,""
31146,"bb615f89","5ebad1c66a99d1060285c4ae","1,4,2",2,2,-1,-3,-2280,"halfeye",5,2,8.492,""
31147,"0b69f4c4","5ebad1e03c9fde050d617e2d","2,4",2,5,0,-5,-200,"halfeye",5,10,10.326,""
31148,"664627df","5ebad20d82aae6049e1f88f3","1",1,5,0,-2,880,"hops-2",5,3,15.843,""
31149,"6a15efb1","5ebad2137e02a0059317a235","null",0,6,0,-6,840,"hops-2",5,34,21.518,""
31150,"d9a93400","5ebad1ca7d4ea3053270fda6","4,3,7,8,2,12",5,6,-1,0,-42480,"halfeye",5,18,9.442,""
31151,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,60.012,"Trial counts don't match 0"
31152,"bf1d0da7","5ebad20ae5f14a05f23bf08b","4,7,8,1,2,3,6",5,1,-2,0,-17720,"hops-2",5,2,26.042,""
31153,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,60.692,"Trial counts don't match 0"
31154,"a2121730","5ebad1d35d938705bf2baa60","3,2,6",0,5,-3,0,-2640,"halfeye",5,5,18.924,""
31155,"2fcdcc3a","5ebad1b07f7d4605432bd156","11,1",2,6,0,-4,-7080,"halfeye",5,9,14.54,""
31156,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,62.876,"Trial counts don't match 0"
31157,"e7ccc201","5ebad3107d4ea3053270fdae","null",0,3,0,-5,-400,"halfeye",5,26,15.025,""
31158,"6efe32f1","5ebad20d07f1c5065052c7be","null",0,3,0,-5,-120,"hops-2",5,29,12.243,""
31159,"93be40e2","5ebad215649677050aadb7bc","12,4,9,1",4,6,0,-2,560,"hops-2",5,9,9.894,""
31160,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,64.54,"Trial counts don't match 0"
31161,"bb615f89","5ebad1c66a99d1060285c4ae","4,8,6,5",4,4,0,0,-2120,"halfeye",5,9,6.058,""
31162,"c2c121fd","5ebad1c69cc4d90621b12f7a","6,8,2,5,11",5,4,0,-3,-1280,"halfeye",5,23,8.939,""
31163,"11b2d029","5ebad1a87ceff504faf5da5f","9,11,12,2,7,6",4,5,-2,-1,-11200,"halfeye",5,8,18.136,""
31164,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,65.318,"Trial counts don't match 0"
31165,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,66.012,"Trial counts don't match 0"
31166,"c728c820","5ebad1aee7d9a8065149de8a","4,6,11,9,1,12",5,5,-1,-1,-2000,"halfeye",5,9,24.083,""
31167,"d3725529","5ebad20f994ee206341af7ad","1",1,3,0,-4,-2440,"hops-2",5,2,15.808,""
31168,"560aa75f","5ebad1b3fa827c060391e3bf","4,3,12",3,5,0,-4,360,"halfeye",5,2,21.214,""
31169,"fa798bb0","5ebad20274f38105db3a1083","4,3,7",3,3,0,-2,-120,"hops-2",5,31,8.367,""
31170,"e840fbe2","5ebad1c6be3dfa058a6aa18e","2,5",2,3,0,-3,360,"halfeye",5,23,8.795,""
31171,"09bb3c25","5ebad4569ca0440594f28317","4,8",2,3,0,-3,-40,"halfeye",5,35,18.292,""
31172,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,67.492,"Trial counts don't match 0"
31173,"989d7e76","5ebad1a2d80c4d055aba1cfc","3,5,2,6",4,3,0,-1,-160,"halfeye",5,27,9.933,""
31174,"2fcdcc3a","5ebad1b07f7d4605432bd156","11,6",1,2,-1,-8,-7560,"halfeye",5,26,6.146,""
31175,"4fd33c43","5ebad208ebfffa0505dc318f","1,4,8,5",2,2,-2,-2,-13760,"hops-2",5,11,11.539,""
31176,"8357eed0","5ebad2082445c0062c8f13a1","11,2",2,7,0,-3,-4600,"hops-2",5,8,11.202,""
31177,"bb615f89","5ebad1c66a99d1060285c4ae","3,8",2,5,0,-1,-2000,"halfeye",5,16,4.344,""
31178,"d9a93400","5ebad1ca7d4ea3053270fda6","9,6,11,12,10,2",5,5,-1,-1,-42680,"halfeye",5,25,9.365,""
31179,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,69.854,"Trial counts don't match 0"
31180,"2854ab14","5ebad20dd63dde055f7cbc14","5,3,12",3,5,0,-4,-2960,"hops-2",5,3,12.442,""
31181,"0b69f4c4","5ebad1e03c9fde050d617e2d","4,1",2,5,0,-5,-160,"halfeye",5,35,13.564,""
31182,"4e3cdb65","5ebad20777b27305d58d1526","9,4,8",3,7,0,-2,-2400,"hops-2",5,11,15.491,""
31183,"e7ccc201","5ebad3107d4ea3053270fdae","6",1,5,0,-2,-320,"halfeye",5,25,9.807,""
31184,"c2c121fd","5ebad1c69cc4d90621b12f7a","10,12,11,3",4,7,0,-1,-1080,"halfeye",5,24,8.759,""
31185,"664627df","5ebad20d82aae6049e1f88f3","4",1,4,0,-3,920,"hops-2",5,28,14.817,""
31186,"93be40e2","5ebad215649677050aadb7bc","12",0,6,-1,-5,200,"hops-2",5,8,9.592,""
31187,"492f3914","5ebad1c6e651d9058fa41ccd","8,4",2,6,0,-4,-160,"halfeye",5,22,35.375,""
31188,"69884704","5ebad21362c48e05d6a78cc1","4,12,7,6,2",4,3,-1,-4,-1960,"hops-2",5,15,34.183,""
31189,"6a15efb1","5ebad2137e02a0059317a235","11,12",2,4,0,-6,840,"hops-2",5,33,16.174,""
31190,"fa798bb0","5ebad20274f38105db3a1083","4",1,3,0,-4,-120,"hops-2",5,2,9.085,""
31191,"23d98ba1","5ebad1fe5b408e057451bb99","8,7,9",2,3,-1,-6,-2040,"hops-2",5,15,19.488,""
31192,"bb615f89","5ebad1c66a99d1060285c4ae","2,4,3,1,6,5",5,2,-1,0,-2240,"halfeye",5,23,7.411,""
31193,"2fcdcc3a","5ebad1b07f7d4605432bd156","3,11,12",3,2,0,-7,-7600,"halfeye",5,7,10.283,""
31194,"56688b71","5ebad2166503a104f1d76822","11,3",2,5,0,-5,-40,"hops-2",5,3,40.123,""
31195,"4fd33c43","5ebad208ebfffa0505dc318f","7,6,3",2,1,-1,-4,-14160,"hops-2",5,22,10.235,""
31196,"ca7be239","5ebad204e7d9a805feec0d1f","12",0,6,-1,-5,-3080,"hops-2",5,8,21.214,""
31197,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,5.89,"Trial counts don't match 0"
31198,"2854ab14","5ebad20dd63dde055f7cbc14","2,10,4",3,5,0,-4,-2880,"hops-2",5,10,8.983,""
31199,"bb615f89","5ebad1c66a99d1060285c4ae","1",1,6,0,-1,-2120,"halfeye",5,30,3.457,""
31200,"064a3791","5ebad2195c15900623713350","8,6,5,3,4",4,3,-1,0,-8520,"hops-2",5,9,33.176,""
31201,"0480c5bb","5ebac8c9730d1c0506c99ee5","10,2,7,11,12,5",3,4,-3,-2,-7320,"halfeye",5,1,28.579,""
31202,"2fcdcc3a","5ebad1b07f7d4605432bd156","10",1,7,0,-4,-7520,"halfeye",5,24,4.274,""
31203,"8357eed0","5ebad2082445c0062c8f13a1","1,7,12,6,5,9",6,4,0,-2,-4440,"hops-2",5,15,14.342,""
31204,"fa798bb0","5ebad20274f38105db3a1083","5,8",2,4,0,-2,-40,"hops-2",5,9,8.35,""
31205,"5f0c63db","5ebad1fb9ca044051cb32f1f","3,4,5",3,3,0,-2,-1000,"hops-2",5,31,63.222,""
31206,"09bb3c25","5ebad4569ca0440594f28317","6",1,5,0,-2,40,"halfeye",5,6,13.879,""
31207,"e7ccc201","5ebad3107d4ea3053270fdae","4,7,2",3,4,0,-1,-200,"halfeye",5,24,10.919,""
31208,"93be40e2","5ebad215649677050aadb7bc","3,7",2,2,0,-8,120,"hops-2",5,7,10.677,""
31209,"4e3cdb65","5ebad20777b27305d58d1526","12,3,9,10",4,7,0,-1,-2200,"hops-2",5,24,11.963,""
31210,"bb615f89","5ebad1c66a99d1060285c4ae","4",1,4,0,-3,-2080,"halfeye",5,1,5.54,""
31211,"989d7e76","5ebad1a2d80c4d055aba1cfc","6,4",2,5,0,-1,-40,"halfeye",5,8,17.916,""
31212,"11b2d029","5ebad1a87ceff504faf5da5f","2,1,12,10,11,6,5,4,9",8,3,-1,0,-11360,"halfeye",5,33,22.049,""
31213,"664627df","5ebad20d82aae6049e1f88f3","3,2",2,3,0,-3,960,"hops-2",5,17,14.464,""
31214,"0b69f4c4","5ebad1e03c9fde050d617e2d","10,9,11,12,3",5,7,0,0,80,"halfeye",5,24,15.519,""
31215,"ca7be239","5ebad204e7d9a805feec0d1f","null",0,6,0,-6,-3080,"hops-2",5,25,9.025,""
31216,"4fd33c43","5ebad208ebfffa0505dc318f","1,7,5",3,4,0,-1,-14040,"hops-2",5,33,9.303,""
31217,"fa798bb0","5ebad20274f38105db3a1083","null",0,5,0,-3,0,"hops-2",5,16,6.451,""
31218,"5f0c63db","5ebad1fb9ca044051cb32f1f","null",0,7,0,-1,-880,"hops-2",5,32,5.747,""
31219,"bb615f89","5ebad1c66a99d1060285c4ae","6,5,4",3,5,0,0,-1920,"halfeye",5,8,5.331,""
31220,"c2c121fd","5ebad1c69cc4d90621b12f7a","null",0,6,0,-6,-1080,"halfeye",5,25,18.492,""
31221,"2fcdcc3a","5ebad1b07f7d4605432bd156","1,4,10",0,7,-3,-2,-8560,"halfeye",5,5,8.202,""
31222,"d9a93400","5ebad1ca7d4ea3053270fda6","5,8,4",1,9,-2,0,-43240,"halfeye",5,32,10.492,""
31223,"064a3791","5ebad2195c15900623713350","3,7",2,5,0,-1,-8400,"hops-2",5,20,13.151,""
31224,"4fd33c43","5ebad208ebfffa0505dc318f","5,2",1,4,-1,-2,-14360,"hops-2",5,8,5.106,""
31225,"09bb3c25","5ebad4569ca0440594f28317","6",1,3,0,-4,40,"halfeye",5,13,8.239,""
31226,"e036d6e2","5ebad20b203254055b1c0b0d","5,11,2,10",1,7,-3,-1,-6320,"hops-2",5,5,37.677,""
31227,"69884704","5ebad21362c48e05d6a78cc1","5",1,6,0,-5,-1920,"hops-2",5,20,19.626,""
31228,"989d7e76","5ebad1a2d80c4d055aba1cfc","6",1,5,0,-2,40,"halfeye",5,25,7.589,""
31229,"664627df","5ebad20d82aae6049e1f88f3","6,5",2,5,0,-1,1080,"hops-2",5,6,7.113,""
31230,"29a16d19","5ebad1b33576b504a29c8dba","7,2,11,10",2,8,-2,0,-3400,"halfeye",5,5,12.786,""
31231,"6efe32f1","5ebad20d07f1c5065052c7be","7",1,2,0,-9,-240,"hops-2",5,7,13.232,""
31232,"5f0c63db","5ebad1fb9ca044051cb32f1f","null",0,4,0,-4,-880,"hops-2",5,33,4.801,""
31233,"6a15efb1","5ebad2137e02a0059317a235","null",0,11,0,-1,1040,"hops-2",5,32,20.822,""
31234,"fa798bb0","5ebad20274f38105db3a1083","4",1,3,0,-4,0,"hops-2",5,23,5.686,""
31235,"e7ccc201","5ebad3107d4ea3053270fdae","5,3",2,3,0,-3,-160,"halfeye",5,23,13.257,""
31236,"bb615f89","5ebad1c66a99d1060285c4ae","1,6,4,2,5",5,3,0,0,-1760,"halfeye",5,15,5.884,""
31237,"8357eed0","5ebad2082445c0062c8f13a1","4",1,6,0,-5,-4400,"hops-2",5,22,13.682,""
31238,"0b69f4c4","5ebad1e03c9fde050d617e2d","2",1,6,0,-5,120,"halfeye",5,13,10.224,""
31239,"23d98ba1","5ebad1fe5b408e057451bb99","null",0,6,0,-6,-2040,"hops-2",5,14,22.858,""
31240,"93be40e2","5ebad215649677050aadb7bc","10,7,2,3",3,7,-1,-1,-80,"hops-2",5,6,14.139,""
31241,"2fcdcc3a","5ebad1b07f7d4605432bd156","12,3",2,6,0,-4,-8480,"halfeye",5,22,8.218,""
31242,"c2c121fd","5ebad1c69cc4d90621b12f7a","1,10",2,3,0,-7,-1120,"halfeye",5,26,10.896,""
31243,"4fd33c43","5ebad208ebfffa0505dc318f","3,4,2",2,4,-1,-1,-14640,"hops-2",5,19,8.945,""
31244,"bb615f89","5ebad1c66a99d1060285c4ae","8,3,2",3,2,0,-3,-1720,"halfeye",5,22,5.393,""
31245,"d9a93400","5ebad1ca7d4ea3053270fda6","10,5,3,4,11,12,8",7,5,0,0,-43000,"halfeye",5,3,11.173,""
31246,"4e3cdb65","5ebad20777b27305d58d1526","2",0,6,-1,-5,-2560,"hops-2",5,1,18.934,""
31247,"29a16d19","5ebad1b33576b504a29c8dba","9,1,11,10,3,12",5,6,-1,0,-3560,"halfeye",5,24,8.497,""
31248,"fa798bb0","5ebad20274f38105db3a1083","7,1",1,5,-1,-1,-280,"hops-2",5,30,8.504,""
31249,"0480c5bb","5ebac8c9730d1c0506c99ee5","8",0,7,-1,-4,-7640,"halfeye",5,6,23.569,""
31250,"ca7be239","5ebad204e7d9a805feec0d1f","2",1,8,0,-3,-2960,"hops-2",5,6,18.11,""
31251,"664627df","5ebad20d82aae6049e1f88f3","4,3,5",3,3,0,-2,1160,"hops-2",5,31,11.086,""
31252,"56688b71","5ebad2166503a104f1d76822","10",1,6,0,-5,0,"hops-2",5,28,28.254,""
31253,"e7ccc201","5ebad3107d4ea3053270fdae","3,2,8",3,2,0,-3,-120,"halfeye",5,22,9.048,""
31254,"11b2d029","5ebad1a87ceff504faf5da5f","4,8,11,3,12,10",5,5,-1,-1,-11560,"halfeye",5,22,20.895,""
31255,"c728c820","5ebad1aee7d9a8065149de8a","11,10,3,1,12,9",5,5,-1,-1,-2200,"halfeye",5,34,42.299,""
31256,"2c690190","5ebad2761b9edb06149b015e","4",1,3,0,-4,0,"hops-2",5,31,31.666,"Trial counts don't match 0"
31257,"064a3791","5ebad2195c15900623713350","7,5,3,4,6,2",5,2,-1,0,-8640,"hops-2",5,31,14.593,""
31258,"bb615f89","5ebad1c66a99d1060285c4ae","4,5,6,3,1",5,3,0,0,-1560,"halfeye",5,29,4.895,""
31259,"560aa75f","5ebad1b3fa827c060391e3bf","11,10,3,12,4",5,5,0,-2,520,"halfeye",5,3,43.333,""
31260,"8357eed0","5ebad2082445c0062c8f13a1","7,1,3",3,5,0,-4,-4320,"hops-2",5,29,11.457,""
31261,"4fd33c43","5ebad208ebfffa0505dc318f","4,8",0,4,-2,-2,-15360,"hops-2",5,30,6.897,""
31262,"989d7e76","5ebad1a2d80c4d055aba1cfc","6,5,4,7",3,4,-1,0,-200,"halfeye",5,6,14.435,""
31263,"c2c121fd","5ebad1c69cc4d90621b12f7a","7,5,10,8,11",5,4,0,-3,-1000,"halfeye",5,27,7.444,""
31264,"2c690190","5ebad2761b9edb06149b015e","4",1,3,0,-4,0,"hops-2",5,31,34.528,"Trial counts don't match 0"
31265,"0b69f4c4","5ebad1e03c9fde050d617e2d","8,9,12,3",4,5,0,-3,240,"halfeye",5,2,13.152,""
31266,"d9a93400","5ebad1ca7d4ea3053270fda6","10,4,12,2,3",5,5,0,-2,-42840,"halfeye",5,10,8.122,""
31267,"2c690190","5ebad2761b9edb06149b015e","4",1,3,0,-4,0,"hops-2",5,31,36.282,"Trial counts don't match 0"
31268,"60aa1a3d","5ebad21016e1f205c1b08b6e","5,10,3,4",4,6,0,-2,-80,"hops-2",5,28,94.218,""
31269,"09bb3c25","5ebad4569ca0440594f28317","3,5",2,5,0,-1,160,"halfeye",5,20,11.667,""
31270,"2854ab14","5ebad20dd63dde055f7cbc14","11,10",2,5,0,-5,-2840,"hops-2",5,17,12.328,""
31271,"2c690190","5ebad2761b9edb06149b015e","4",1,3,0,-4,0,"hops-2",5,31,37.562,"Trial counts don't match 0"
31272,"29a16d19","5ebad1b33576b504a29c8dba","3,7,12,6,2,11,1,5,4",9,2,0,-1,-3360,"halfeye",5,7,9.547,""
31273,"4e3cdb65","5ebad20777b27305d58d1526","2",1,6,0,-5,-2520,"hops-2",5,14,10.455,""
31274,"fa798bb0","5ebad20274f38105db3a1083","7,4",1,3,-1,-3,-640,"hops-2",5,1,9.887,""
31275,"e7ccc201","5ebad3107d4ea3053270fdae","2,3,4,8",4,4,0,0,40,"halfeye",5,21,8.417,""
31276,"664627df","5ebad20d82aae6049e1f88f3","7",1,5,0,-2,1240,"hops-2",5,20,10.398,""
31277,"a2121730","5ebad1d35d938705bf2baa60","5,7,6,4",3,4,-1,0,-2880,"halfeye",5,6,57.08,""
31278,"2fcdcc3a","5ebad1b07f7d4605432bd156","4,9",1,4,-1,-6,-8880,"halfeye",5,3,17.627,""
31279,"4fd33c43","5ebad208ebfffa0505dc318f","2,6",0,6,-2,0,-16000,"hops-2",5,5,8.483,""
31280,"c2c121fd","5ebad1c69cc4d90621b12f7a","10",1,6,0,-5,-960,"halfeye",5,28,9.344,""
31281,"93be40e2","5ebad215649677050aadb7bc","7",1,10,0,-1,120,"hops-2",5,5,20.693,""
31282,"09bb3c25","5ebad4569ca0440594f28317","3,5",2,5,0,-1,120,"halfeye",5,20,22.292,"Trial counts don't match 7"
31283,"2854ab14","5ebad20dd63dde055f7cbc14","9,12,10",3,7,0,-2,-2680,"hops-2",5,24,6.971,""
31284,"d9a93400","5ebad1ca7d4ea3053270fda6","6,12,2,10,8,11",6,5,0,-1,-42640,"halfeye",5,17,8.5,""
31285,"6a15efb1","5ebad2137e02a0059317a235","3,11",2,5,0,-5,1080,"hops-2",5,31,24.72,""
31286,"fa798bb0","5ebad20274f38105db3a1083","null",0,5,0,-3,-600,"hops-2",5,8,6.204,""
31287,"492f3914","5ebad1c6e651d9058fa41ccd","1,5,12",3,4,0,-5,-120,"halfeye",5,33,47.2,""
31288,"989d7e76","5ebad1a2d80c4d055aba1cfc","3,5,1",3,3,0,-2,-120,"halfeye",5,23,11.226,""
31289,"93a29fbb","5ebad1abd131ca05be8bf735","8,3,7,6,2",3,1,-2,-2,-2880,"halfeye",5,31,89.791,""
31290,"93a29fbb","5ebad1abd131ca05be8bf735","8,3,7,6,2",3,1,-2,-2,-720,"halfeye",5,31,89.984,"Trial counts don't match 6"
31291,"064a3791","5ebad2195c15900623713350","6,5,4",3,5,0,0,-8480,"hops-2",5,6,16.325,""
31292,"93be40e2","5ebad215649677050aadb7bc","6",1,4,0,-7,80,"hops-2",5,4,5.6,""
31293,"560aa75f","5ebad1b3fa827c060391e3bf","9,6",2,4,0,-6,520,"halfeye",5,4,17.423,""
31294,"664627df","5ebad20d82aae6049e1f88f3","5",1,4,0,-3,1280,"hops-2",5,9,8.892,""
31295,"29a16d19","5ebad1b33576b504a29c8dba","3,10,9,2,1,8,12,6",8,3,0,-1,-3160,"halfeye",5,26,11.102,""
31296,"fa798bb0","5ebad20274f38105db3a1083","2,5",2,3,0,-3,-560,"hops-2",5,15,5.388,""
31297,"0b69f4c4","5ebad1e03c9fde050d617e2d","11,10,4,8,12,5,6,7",8,4,0,0,480,"halfeye",5,27,15.305,""
31298,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,8.3,"Trial counts don't match 0"
31299,"4fd33c43","5ebad208ebfffa0505dc318f","3,5",1,4,-1,-2,-16320,"hops-2",5,16,10.039,""
31300,"11b2d029","5ebad1a87ceff504faf5da5f","7,6,5,12,4,9,8",5,5,-2,0,-12120,"halfeye",5,11,21.769,""
31301,"ca7be239","5ebad204e7d9a805feec0d1f","null",0,4,0,-8,-3040,"hops-2",5,23,23.441,""
31302,"69884704","5ebad21362c48e05d6a78cc1","null",0,6,0,-6,-1920,"hops-2",5,25,35.129,""
31303,"2854ab14","5ebad20dd63dde055f7cbc14","3,5",2,5,0,-5,-2640,"hops-2",5,31,9.769,""
31304,"d3725529","5ebad20f994ee206341af7ad","6,4",2,5,0,-1,-2320,"hops-2",5,25,28.39,""
31305,"c2c121fd","5ebad1c69cc4d90621b12f7a","11,1,3",3,5,0,-4,-880,"halfeye",5,29,10.811,""
31306,"4e3cdb65","5ebad20777b27305d58d1526","7,11,8,10",4,4,0,-4,-2440,"hops-2",5,27,15.854,""
31307,"d9a93400","5ebad1ca7d4ea3053270fda6","9,12,3,10,11",5,7,0,0,-42400,"halfeye",5,24,10.271,""
31308,"0480c5bb","5ebac8c9730d1c0506c99ee5","8,7,9,5",3,6,-1,-2,-7880,"halfeye",5,11,25.902,""
31309,"fa798bb0","5ebad20274f38105db3a1083","2",1,2,0,-5,-600,"hops-2",5,22,5.156,""
31310,"6efe32f1","5ebad20d07f1c5065052c7be","4",1,6,0,-5,-200,"hops-2",5,14,37.881,""
31311,"a2121730","5ebad1d35d938705bf2baa60","1,8,2,6,4,3",6,2,0,0,-2720,"halfeye",5,7,16.891,""
31312,"93be40e2","5ebad215649677050aadb7bc","11,4,3",3,5,0,-4,160,"hops-2",5,3,9.273,""
31313,"e840fbe2","5ebad1c6be3dfa058a6aa18e","2,12",2,6,0,-4,440,"halfeye",5,13,20.359,""
31314,"29a16d19","5ebad1b33576b504a29c8dba","12,9,1,4,11",5,6,0,-1,-2960,"halfeye",5,9,8.948,""
31315,"09bb3c25","5ebad4569ca0440594f28317","5,2",2,3,0,-3,200,"halfeye",5,27,18.846,""
31316,"4fd33c43","5ebad208ebfffa0505dc318f","2,5,4,8",3,2,-1,-2,-16640,"hops-2",5,27,8.111,""
31317,"fa798bb0","5ebad20274f38105db3a1083","null",0,3,0,-5,-640,"hops-2",5,29,4.647,""
31318,"6a15efb1","5ebad2137e02a0059317a235","11,9",2,8,0,-2,1240,"hops-2",5,30,16.844,""
31319,"c2c121fd","5ebad1c69cc4d90621b12f7a","11,2,9,5",4,8,0,0,-640,"halfeye",5,30,7.597,""
31320,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,15.97,"Trial counts don't match 0"
31321,"2854ab14","5ebad20dd63dde055f7cbc14","3,7,12",2,4,-1,-5,-3000,"hops-2",5,2,9.232,""
31322,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,16.416,"Trial counts don't match 0"
31323,"0b69f4c4","5ebad1e03c9fde050d617e2d","10",1,7,0,-4,560,"halfeye",5,16,8.868,""
31324,"560aa75f","5ebad1b3fa827c060391e3bf","11,7",2,10,0,0,760,"halfeye",5,5,14.75,""
31325,"d9a93400","5ebad1ca7d4ea3053270fda6","10,6,12,3,5,11",6,5,0,-1,-42200,"halfeye",5,31,9.54,""
31326,"807a2eef","5ebad1c4f35d4605e457da67","9,7,8,4,12,6,3",5,5,-2,0,-560,"halfeye",5,11,140.626,"Trial counts don't match 0"
31327,"23d98ba1","5ebad1fe5b408e057451bb99","7,2,9",2,5,-1,-4,-2360,"hops-2",5,13,25.258,""
31328,"ca7be239","5ebad204e7d9a805feec0d1f","11,6",2,4,0,-6,-3040,"hops-2",5,4,12.008,""
31329,"2c690190","5ebad2761b9edb06149b015e","null",0,3,0,-5,-40,"hops-2",5,31,19.776,"Trial counts don't match 0"
31330,"064a3791","5ebad2195c15900623713350","3,4,8,1,2",5,3,0,0,-8320,"hops-2",5,17,19.099,""
